DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS047,S23,3.47,10.719,10.133,97.795,10.133
2022-07-29T00:15:00Z,SSS047,S23,3.47,10.737,10.129,97.801,10.129
2022-07-29T00:30:00Z,SSS047,S23,3.47,10.792,10.114,97.801,10.114
2022-07-29T00:45:00Z,SSS047,S23,3.47,10.828,10.096,97.69,10.096
2022-07-29T01:00:00Z,SSS047,S23,3.47,10.819,10.087,97.595,10.087
2022-07-29T01:15:00Z,SSS047,S23,3.46,10.855,10.062,97.429,10.062
2022-07-29T01:30:00Z,SSS047,S23,3.46,10.891,10.066,97.555,10.066
2022-07-29T01:45:00Z,SSS047,S23,3.46,10.882,10.06,97.47,10.06
2022-07-29T02:00:00Z,SSS047,S23,3.46,10.837,10.075,97.506,10.075
2022-07-29T02:15:00Z,SSS047,S23,3.46,10.755,10.086,97.428,10.086
2022-07-29T02:30:00Z,SSS047,S23,3.46,10.665,10.109,97.437,10.109
2022-07-29T02:45:00Z,SSS047,S23,3.46,10.647,10.101,97.32,10.101
2022-07-29T03:00:00Z,SSS047,S23,3.46,10.638,10.1,97.277,10.1
2022-07-29T03:15:00Z,SSS047,S23,3.46,10.656,10.098,97.293,10.098
2022-07-29T03:30:00Z,SSS047,S23,3.46,10.656,10.095,97.267,10.095
2022-07-29T03:45:00Z,SSS047,S23,3.46,10.701,10.07,97.124,10.07
2022-07-29T04:00:00Z,SSS047,S23,3.46,10.692,10.073,97.133,10.073
2022-07-29T04:15:00Z,SSS047,S23,3.46,10.683,10.082,97.177,10.082
2022-07-29T04:30:00Z,SSS047,S23,3.46,10.674,10.079,97.135,10.079
2022-07-29T04:45:00Z,SSS047,S23,3.46,10.647,10.079,97.066,10.079
2022-07-29T05:00:00Z,SSS047,S23,3.46,10.692,10.064,97.013,10.064
2022-07-29T05:15:00Z,SSS047,S23,3.46,10.755,10.042,96.955,10.042
2022-07-29T05:30:00Z,SSS047,S23,3.46,10.837,10.04,97.128,10.04
2022-07-29T05:45:00Z,SSS047,S23,3.46,10.972,10.017,97.192,10.017
2022-07-29T06:00:00Z,SSS047,S23,3.46,11.053,10.021,97.393,10.021
2022-07-29T06:15:00Z,SSS047,S23,3.45,11.098,10.051,97.788,10.051
2022-07-29T06:30:00Z,SSS047,S23,3.45,11.107,10.047,97.763,10.047
2022-07-29T06:45:00Z,SSS047,S23,3.45,11.152,10.07,98.098,10.07
2022-07-29T07:00:00Z,SSS047,S23,3.46,11.179,10.094,98.399,10.094
2022-07-29T07:15:00Z,SSS047,S23,3.46,11.215,10.115,98.682,10.115
2022-07-29T07:30:00Z,SSS047,S23,3.46,11.251,10.119,98.807,10.119
2022-07-29T07:45:00Z,SSS047,S23,3.46,11.323,10.14,99.187,10.14
2022-07-29T08:00:00Z,SSS047,S23,3.46,11.377,10.158,99.48,10.158
2022-07-29T08:15:00Z,SSS047,S23,3.46,11.448,10.166,99.758,10.166
2022-07-29T08:30:00Z,SSS047,S23,3.46,11.538,10.184,100.111,10.184
