DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-27T00:00:00Z,SSS029,S41R,3.5,19.902,8.271,95.293,8.271
2022-07-27T00:15:00Z,SSS029,S41R,3.5,19.86,8.278,95.28,8.278
2022-07-27T00:30:00Z,SSS029,S41R,3.5,19.802,8.29,95.337,8.29
2022-07-27T00:45:00Z,SSS029,S41R,3.5,19.718,8.317,95.479,8.317
2022-07-27T01:00:00Z,SSS029,S41R,3.5,19.651,8.328,95.47,8.328
2022-07-27T01:15:00Z,SSS029,S41R,3.5,19.567,8.346,95.515,8.346
2022-07-27T01:30:00Z,SSS029,S41R,3.5,19.508,8.351,95.446,8.351
2022-07-27T01:45:00Z,SSS029,S41R,3.5,19.466,8.366,95.532,8.366
2022-07-27T02:00:00Z,SSS029,S41R,3.5,19.382,8.383,95.569,8.383
2022-07-27T02:15:00Z,SSS029,S41R,3.5,19.324,8.392,95.54,8.392
2022-07-27T02:30:00Z,SSS029,S41R,3.5,19.265,8.405,95.584,8.405
2022-07-27T02:45:00Z,SSS029,S41R,3.5,19.215,8.414,95.583,8.414
2022-07-27T03:00:00Z,SSS029,S41R,3.5,19.156,8.432,95.659,8.432
2022-07-27T03:15:00Z,SSS029,S41R,3.5,19.08,8.439,95.597,8.439
2022-07-27T03:30:00Z,SSS029,S41R,3.5,19.03,8.448,95.58,8.448
2022-07-27T03:45:00Z,SSS029,S41R,3.5,18.979,8.476,95.8,8.476
2022-07-27T04:00:00Z,SSS029,S41R,3.5,18.904,8.478,95.659,8.478
2022-07-27T04:15:00Z,SSS029,S41R,3.49,18.853,8.484,95.647,8.484
2022-07-27T04:30:00Z,SSS029,S41R,3.49,18.811,8.503,95.77,8.503
2022-07-27T04:45:00Z,SSS029,S41R,3.49,18.761,8.522,95.859,8.522
2022-07-27T05:00:00Z,SSS029,S41R,3.49,18.727,8.526,95.847,8.526
2022-07-27T05:15:00Z,SSS029,S41R,3.49,18.668,8.563,96.112,8.563
2022-07-27T05:30:00Z,SSS029,S41R,3.49,18.609,8.604,96.436,8.604
2022-07-27T05:45:00Z,SSS029,S41R,3.49,18.601,8.611,96.494,8.611
2022-07-27T06:00:00Z,SSS029,S41R,3.49,18.551,8.66,96.94,8.66
2022-07-27T06:15:00Z,SSS029,S41R,3.49,18.5,8.676,97.001,8.676
2022-07-27T06:30:00Z,SSS029,S41R,3.49,18.5,8.708,97.351,8.708
2022-07-27T06:45:00Z,SSS029,S41R,3.49,18.492,8.744,97.742,8.744
2022-07-27T07:00:00Z,SSS029,S41R,3.49,18.492,8.794,98.301,8.794
2022-07-27T07:15:00Z,SSS029,S41R,3.49,18.492,8.829,98.7,8.829
2022-07-27T07:30:00Z,SSS029,S41R,3.49,18.492,8.864,99.077,8.864
2022-07-27T07:45:00Z,SSS029,S41R,3.49,18.5,8.868,99.148,8.868
2022-07-27T08:00:00Z,SSS029,S41R,3.49,18.517,8.85,98.965,8.85
2022-07-27T08:15:00Z,SSS029,S41R,3.49,18.525,8.847,98.97,8.847
2022-07-27T08:30:00Z,SSS029,S41R,3.49,18.559,8.872,99.277,8.872
2022-07-27T08:45:00Z,SSS029,S41R,3.49,18.584,8.879,99.42,8.879
2022-07-27T09:00:00Z,SSS029,S41R,3.49,18.626,8.88,99.525,8.88
2022-07-27T09:15:00Z,SSS029,S41R,3.49,18.66,8.897,99.792,8.897
2022-07-27T09:30:00Z,SSS029,S41R,3.49,18.719,8.916,100.152,8.916
2022-07-27T09:45:00Z,SSS029,S41R,3.49,18.786,8.928,100.407,8.928
2022-07-27T10:00:00Z,SSS029,S41R,3.49,18.862,8.978,101.129,8.978
2022-07-27T10:15:00Z,SSS029,S41R,3.49,18.979,9.027,101.917,9.027
2022-07-27T10:30:00Z,SSS029,S41R,3.49,19.114,9.03,102.236,9.03
2022-07-27T10:45:00Z,SSS029,S41R,3.49,19.223,9.014,102.301,9.014
2022-07-27T11:00:00Z,SSS029,S41R,3.49,19.366,8.999,102.423,8.999
2022-07-27T11:15:00Z,SSS029,S41R,3.49,19.466,8.95,102.118,8.95
2022-07-27T11:30:00Z,SSS029,S41R,3.49,19.584,8.94,102.256,8.94
2022-07-27T11:45:00Z,SSS029,S41R,3.49,19.768,8.992,103.249,8.992
2022-07-27T12:00:00Z,SSS029,S41R,3.49,19.927,8.94,102.994,8.94
2022-07-27T12:15:00Z,SSS029,S41R,3.49,20.003,8.873,102.386,8.873
2022-07-27T12:30:00Z,SSS029,S41R,3.49,20.12,8.915,103.128,8.915
2022-07-27T12:45:00Z,SSS029,S41R,3.49,20.338,8.958,104.072,8.958
2022-07-27T13:00:00Z,SSS029,S41R,3.49,20.564,8.922,104.154,8.922
2022-07-27T13:15:00Z,SSS029,S41R,3.49,20.748,8.865,103.865,8.865
2022-07-27T13:30:00Z,SSS029,S41R,3.49,20.848,8.801,103.359,8.801
2022-07-27T13:45:00Z,SSS029,S41R,3.49,20.949,8.758,103.061,8.758
2022-07-27T14:00:00Z,SSS029,S41R,3.49,21.066,8.703,102.643,8.703
2022-07-27T14:15:00Z,SSS029,S41R,3.49,21.108,8.663,102.241,8.663
2022-07-27T14:30:00Z,SSS029,S41R,3.5,21.141,8.662,102.342,8.662
2022-07-27T14:45:00Z,SSS029,S41R,3.5,21.225,8.629,102.12,8.629
2022-07-27T15:00:00Z,SSS029,S41R,3.5,21.284,8.608,101.993,8.608
2022-07-27T15:15:00Z,SSS029,S41R,3.5,21.317,8.587,101.828,8.587
2022-07-27T15:30:00Z,SSS029,S41R,3.5,21.409,8.546,101.532,8.546
2022-07-27T15:45:00Z,SSS029,S41R,3.5,21.451,8.508,101.193,8.508
2022-07-27T16:00:00Z,SSS029,S41R,3.5,21.468,8.464,100.718,8.464
2022-07-27T16:15:00Z,SSS029,S41R,3.5,21.484,8.4,99.958,8.4
2022-07-27T16:30:00Z,SSS029,S41R,3.5,21.442,8.327,98.994,8.327
2022-07-27T16:45:00Z,SSS029,S41R,3.5,21.442,8.293,98.604,8.293
2022-07-27T17:00:00Z,SSS029,S41R,3.5,21.434,8.252,98.099,8.252
2022-07-27T17:15:00Z,SSS029,S41R,3.5,21.409,8.213,97.593,8.213
2022-07-27T17:30:00Z,SSS029,S41R,3.5,21.401,8.196,97.377,8.196
2022-07-27T17:45:00Z,SSS029,S41R,3.5,21.384,8.173,97.072,8.173
2022-07-27T18:00:00Z,SSS029,S41R,3.5,21.367,8.164,96.951,8.164
2022-07-27T18:15:00Z,SSS029,S41R,3.5,21.334,8.155,96.752,8.155
2022-07-27T18:30:00Z,SSS029,S41R,3.5,21.292,8.149,96.59,8.149
2022-07-27T18:45:00Z,SSS029,S41R,3.5,21.267,8.126,96.286,8.126
2022-07-27T19:00:00Z,SSS029,S41R,3.5,21.2,8.14,96.315,8.14
2022-07-27T19:15:00Z,SSS029,S41R,3.5,21.158,8.116,95.929,8.116
2022-07-27T19:30:00Z,SSS029,S41R,3.5,21.091,8.106,95.671,8.106
2022-07-27T19:45:00Z,SSS029,S41R,3.5,21.041,8.107,95.582,8.107
2022-07-27T20:00:00Z,SSS029,S41R,3.5,20.966,8.094,95.293,8.094
2022-07-27T20:15:00Z,SSS029,S41R,3.5,20.915,8.089,95.111,8.089
2022-07-27T20:30:00Z,SSS029,S41R,3.5,20.857,8.089,94.973,8.089
2022-07-27T20:45:00Z,SSS029,S41R,3.5,20.815,8.097,94.972,8.097
2022-07-27T21:00:00Z,SSS029,S41R,3.5,20.765,8.101,94.944,8.101
2022-07-27T21:15:00Z,SSS029,S41R,3.5,20.706,8.125,95.083,8.125
2022-07-27T21:30:00Z,SSS029,S41R,3.5,20.639,8.143,95.184,8.143
2022-07-27T21:45:00Z,SSS029,S41R,3.5,20.597,8.14,95.051,8.14
2022-07-27T22:00:00Z,SSS029,S41R,3.5,20.53,8.16,95.177,8.16
2022-07-27T22:15:00Z,SSS029,S41R,3.5,20.455,8.173,95.164,8.173
2022-07-27T22:30:00Z,SSS029,S41R,3.5,20.422,8.172,95.066,8.172
2022-07-27T22:45:00Z,SSS029,S41R,3.5,20.355,8.189,95.14,8.189
2022-07-27T23:00:00Z,SSS029,S41R,3.5,20.296,8.199,95.158,8.199
2022-07-27T23:15:00Z,SSS029,S41R,3.5,20.212,8.223,95.292,8.223
2022-07-27T23:30:00Z,SSS029,S41R,3.5,20.162,8.233,95.313,8.233
2022-07-27T23:45:00Z,SSS029,S41R,3.5,20.12,8.237,95.276,8.237
2022-07-28T00:00:00Z,SSS029,S41R,3.5,20.045,8.247,95.244,8.247
2022-07-28T00:15:00Z,SSS029,S41R,3.5,19.978,8.269,95.348,8.269
2022-07-28T00:30:00Z,SSS029,S41R,3.5,19.911,8.277,95.329,8.277
2022-07-28T00:45:00Z,SSS029,S41R,3.5,19.844,8.293,95.394,8.293
2022-07-28T01:00:00Z,SSS029,S41R,3.5,19.785,8.305,95.404,8.305
2022-07-28T01:15:00Z,SSS029,S41R,3.5,19.71,8.323,95.489,8.323
2022-07-28T01:30:00Z,SSS029,S41R,3.5,19.642,8.325,95.368,8.325
2022-07-28T01:45:00Z,SSS029,S41R,3.5,19.584,8.341,95.44,8.341
2022-07-28T02:00:00Z,SSS029,S41R,3.5,19.5,8.358,95.502,8.358
2022-07-28T02:15:00Z,SSS029,S41R,3.5,19.45,8.381,95.627,8.381
2022-07-28T02:30:00Z,SSS029,S41R,3.5,19.357,8.384,95.49,8.384
2022-07-28T02:45:00Z,SSS029,S41R,3.5,19.29,8.406,95.593,8.406
2022-07-28T03:00:00Z,SSS029,S41R,3.5,19.223,8.407,95.477,8.407
2022-07-28T03:15:00Z,SSS029,S41R,3.5,19.164,8.425,95.557,8.425
2022-07-28T03:30:00Z,SSS029,S41R,3.5,19.089,8.441,95.601,8.441
2022-07-28T03:45:00Z,SSS029,S41R,3.5,19.021,8.447,95.534,8.447
2022-07-28T04:00:00Z,SSS029,S41R,3.5,18.963,8.461,95.595,8.461
2022-07-28T04:15:00Z,SSS029,S41R,3.49,18.895,8.477,95.636,8.477
2022-07-28T04:30:00Z,SSS029,S41R,3.49,18.828,8.498,95.712,8.498
2022-07-28T04:45:00Z,SSS029,S41R,3.49,18.752,8.52,95.822,8.52
2022-07-28T05:00:00Z,SSS029,S41R,3.49,18.702,8.545,95.967,8.545
2022-07-28T05:15:00Z,SSS029,S41R,3.49,18.643,8.55,95.916,8.55
2022-07-28T05:30:00Z,SSS029,S41R,3.49,18.584,8.587,96.217,8.587
2022-07-28T05:45:00Z,SSS029,S41R,3.49,18.551,8.615,96.459,8.615
2022-07-28T06:00:00Z,SSS029,S41R,3.5,18.492,8.644,96.66,8.644
2022-07-28T06:15:00Z,SSS029,S41R,3.5,18.45,8.674,96.889,8.674
2022-07-28T06:30:00Z,SSS029,S41R,3.5,18.407,8.701,97.114,8.701
2022-07-28T06:45:00Z,SSS029,S41R,3.5,18.349,8.744,97.475,8.744
2022-07-28T07:00:00Z,SSS029,S41R,3.5,18.34,8.762,97.643,8.762
2022-07-28T07:15:00Z,SSS029,S41R,3.5,18.323,8.781,97.842,8.781
2022-07-28T07:30:00Z,SSS029,S41R,3.5,18.315,8.816,98.216,8.816
2022-07-28T07:45:00Z,SSS029,S41R,3.49,18.323,8.842,98.528,8.842
2022-07-28T08:00:00Z,SSS029,S41R,3.5,18.315,8.87,98.853,8.87
2022-07-28T08:15:00Z,SSS029,S41R,3.49,18.349,8.88,99.012,8.88
2022-07-28T08:30:00Z,SSS029,S41R,3.49,18.365,8.906,99.347,8.906
2022-07-28T08:45:00Z,SSS029,S41R,3.49,18.407,8.908,99.457,8.908
2022-07-28T09:00:00Z,SSS029,S41R,3.49,18.424,8.942,99.884,8.942
2022-07-28T09:15:00Z,SSS029,S41R,3.49,18.492,8.94,100.06,8.94
2022-07-28T09:30:00Z,SSS029,S41R,3.49,18.567,8.95,100.333,8.95
2022-07-28T09:45:00Z,SSS029,S41R,3.49,18.635,8.97,100.713,8.97
2022-07-28T10:00:00Z,SSS029,S41R,3.49,18.744,8.977,101.003,8.977
2022-07-28T10:15:00Z,SSS029,S41R,3.49,18.845,8.983,101.282,8.983
2022-07-28T10:30:00Z,SSS029,S41R,3.49,18.963,8.988,101.593,8.988
2022-07-28T10:45:00Z,SSS029,S41R,3.49,19.114,8.988,101.921,8.988
2022-07-28T11:00:00Z,SSS029,S41R,3.49,19.273,8.979,102.156,8.979
2022-07-28T11:15:00Z,SSS029,S41R,3.49,19.408,8.974,102.39,8.974
2022-07-28T11:30:00Z,SSS029,S41R,3.49,19.584,8.945,102.443,8.945
2022-07-28T11:45:00Z,SSS029,S41R,3.49,19.735,8.954,102.852,8.954
2022-07-28T12:00:00Z,SSS029,S41R,3.49,19.911,8.935,103.029,8.935
2022-07-28T12:15:00Z,SSS029,S41R,3.49,20.087,8.906,103.088,8.906
2022-07-28T12:30:00Z,SSS029,S41R,3.49,20.288,8.893,103.352,8.893
2022-07-28T12:45:00Z,SSS029,S41R,3.49,20.438,8.877,103.51,8.877
2022-07-28T13:00:00Z,SSS029,S41R,3.49,20.639,8.838,103.459,8.838
2022-07-28T13:15:00Z,SSS029,S41R,3.49,20.823,8.82,103.647,8.82
2022-07-28T13:30:00Z,SSS029,S41R,3.49,21.016,8.775,103.528,8.775
2022-07-28T13:45:00Z,SSS029,S41R,3.5,21.158,8.756,103.611,8.756
2022-07-28T14:00:00Z,SSS029,S41R,3.5,21.325,8.727,103.623,8.727
2022-07-28T14:15:00Z,SSS029,S41R,3.49,21.468,8.682,103.36,8.682
