DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS012,S50P,3.49,19.487,8.462,98.004,8.462
2022-07-29T00:15:00Z,SSS012,S50P,3.49,19.411,8.441,97.611,8.441
2022-07-29T00:30:00Z,SSS012,S50P,3.49,19.311,8.479,97.864,8.479
2022-07-29T00:45:00Z,SSS012,S50P,3.49,19.218,8.519,98.132,8.519
2022-07-29T01:00:00Z,SSS012,S50P,3.49,19.109,8.521,97.939,8.521
2022-07-29T01:15:00Z,SSS012,S50P,3.49,19.016,8.505,97.575,8.505
2022-07-29T01:30:00Z,SSS012,S50P,3.49,18.924,8.569,98.129,8.569
2022-07-29T01:45:00Z,SSS012,S50P,3.49,18.84,8.548,97.725,8.548
2022-07-29T02:00:00Z,SSS012,S50P,3.49,18.764,8.568,97.781,8.568
2022-07-29T02:15:00Z,SSS012,S50P,3.49,18.672,8.594,97.902,8.594
2022-07-29T02:30:00Z,SSS012,S50P,3.49,18.579,8.625,98.063,8.625
2022-07-29T02:45:00Z,SSS012,S50P,3.49,18.478,8.641,98.04,8.641
2022-07-29T03:00:00Z,SSS012,S50P,3.49,18.411,8.656,98.068,8.656
2022-07-29T03:15:00Z,SSS012,S50P,3.49,18.309,8.633,97.589,8.633
2022-07-29T03:30:00Z,SSS012,S50P,3.49,18.208,8.658,97.688,8.658
2022-07-29T03:45:00Z,SSS012,S50P,3.49,18.124,8.716,98.161,8.716
2022-07-29T04:00:00Z,SSS012,S50P,3.49,18.023,8.709,97.874,8.709
2022-07-29T04:15:00Z,SSS012,S50P,3.49,17.93,8.754,98.165,8.754
2022-07-29T04:30:00Z,SSS012,S50P,3.49,17.871,8.75,98.012,8.75
2022-07-29T04:45:00Z,SSS012,S50P,3.48,17.812,8.815,98.611,8.815
2022-07-29T05:00:00Z,SSS012,S50P,3.48,17.735,8.757,97.8,8.757
2022-07-29T05:15:00Z,SSS012,S50P,3.48,17.668,8.793,98.071,8.793
2022-07-29T05:30:00Z,SSS012,S50P,3.48,17.592,8.904,99.162,8.904
2022-07-29T05:45:00Z,SSS012,S50P,3.48,17.532,8.878,98.728,8.878
2022-07-29T06:00:00Z,SSS012,S50P,3.48,17.456,8.972,99.59,8.972
2022-07-29T06:15:00Z,SSS012,S50P,3.48,17.363,9.018,99.903,9.018
2022-07-29T06:30:00Z,SSS012,S50P,3.48,17.321,9.031,99.955,9.031
2022-07-29T06:45:00Z,SSS012,S50P,3.49,17.253,9.072,100.287,9.072
2022-07-29T07:00:00Z,SSS012,S50P,3.48,17.228,9.143,101.013,9.143
2022-07-29T07:15:00Z,SSS012,S50P,3.48,17.202,9.163,101.176,9.163
