DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-28T00:00:00Z,SSS007,S53,3.47,15.993,9.039,100.76,9.039
2022-07-28T00:15:00Z,SSS007,S53,3.47,15.916,9.074,100.98,9.074
2022-07-28T00:30:00Z,SSS007,S53,3.47,15.848,9.082,100.914,9.082
2022-07-28T00:45:00Z,SSS007,S53,3.47,15.737,9.102,100.895,9.102
2022-07-28T01:00:00Z,SSS007,S53,3.47,15.66,9.113,100.863,9.113
2022-07-28T01:15:00Z,SSS007,S53,3.47,15.574,9.127,100.835,9.127
2022-07-28T01:30:00Z,SSS007,S53,3.47,15.488,9.147,100.85,9.147
2022-07-28T01:45:00Z,SSS007,S53,3.47,15.394,9.178,101.007,9.178
2022-07-28T02:00:00Z,SSS007,S53,3.47,15.299,9.195,101.012,9.195
2022-07-28T02:15:00Z,SSS007,S53,3.47,15.214,9.207,100.921,9.207
2022-07-28T02:30:00Z,SSS007,S53,3.47,15.119,9.219,100.865,9.219
2022-07-28T02:45:00Z,SSS007,S53,3.47,15.059,9.222,100.763,9.222
2022-07-28T03:00:00Z,SSS007,S53,3.47,14.964,9.255,100.888,9.255
2022-07-28T03:15:00Z,SSS007,S53,3.47,14.878,9.268,100.835,9.268
2022-07-28T03:30:00Z,SSS007,S53,3.47,14.8,9.288,100.922,9.288
2022-07-28T03:45:00Z,SSS007,S53,3.47,14.705,9.303,100.868,9.303
2022-07-28T04:00:00Z,SSS007,S53,3.47,14.654,9.316,100.892,9.316
2022-07-28T04:15:00Z,SSS007,S53,3.46,14.55,9.34,100.913,9.34
2022-07-28T04:30:00Z,SSS007,S53,3.46,14.481,9.361,100.975,9.361
2022-07-28T04:45:00Z,SSS007,S53,3.46,14.411,9.373,100.924,9.373
2022-07-28T05:00:00Z,SSS007,S53,3.46,14.351,9.379,100.863,9.379
2022-07-28T05:15:00Z,SSS007,S53,3.46,14.264,9.408,100.989,9.408
2022-07-28T05:30:00Z,SSS007,S53,3.46,14.186,9.438,101.111,9.438
2022-07-28T05:45:00Z,SSS007,S53,3.46,14.125,9.452,101.138,9.452
2022-07-28T06:00:00Z,SSS007,S53,3.46,14.091,9.456,101.13,9.456
2022-07-28T06:15:00Z,SSS007,S53,3.46,14.03,9.473,101.159,9.473
2022-07-28T06:30:00Z,SSS007,S53,3.46,14.004,9.49,101.253,9.49
2022-07-28T06:45:00Z,SSS007,S53,3.46,13.986,9.491,101.247,9.491
2022-07-28T07:00:00Z,SSS007,S53,3.46,13.952,9.517,101.471,9.517
2022-07-28T07:15:00Z,SSS007,S53,3.46,13.96,9.512,101.433,9.512
2022-07-28T07:30:00Z,SSS007,S53,3.46,13.995,9.509,101.471,9.509
2022-07-28T07:45:00Z,SSS007,S53,3.46,14.021,9.513,101.602,9.513
2022-07-28T08:00:00Z,SSS007,S53,3.46,14.047,9.509,101.632,9.509
2022-07-28T08:15:00Z,SSS007,S53,3.46,14.169,9.503,101.886,9.503
2022-07-28T08:30:00Z,SSS007,S53,3.46,14.282,9.499,102.102,9.499
2022-07-28T08:45:00Z,SSS007,S53,3.46,14.394,9.484,102.205,9.484
2022-07-28T09:00:00Z,SSS007,S53,3.45,14.55,9.448,102.179,9.448
2022-07-28T09:15:00Z,SSS007,S53,3.46,14.723,9.428,102.358,9.428
2022-07-28T09:30:00Z,SSS007,S53,3.46,14.955,9.399,102.591,9.399
2022-07-28T09:45:00Z,SSS007,S53,3.46,15.171,9.353,102.601,9.353
2022-07-28T10:00:00Z,SSS007,S53,3.45,15.428,9.31,102.703,9.31
2022-07-28T10:15:00Z,SSS007,S53,3.45,15.694,9.255,102.692,9.255
2022-07-28T10:30:00Z,SSS007,S53,3.46,16.01,9.194,102.733,9.194
2022-07-28T10:45:00Z,SSS007,S53,3.46,16.326,9.129,102.723,9.129
2022-07-28T11:00:00Z,SSS007,S53,3.45,16.692,9.057,102.721,9.057
2022-07-28T11:15:00Z,SSS007,S53,3.46,17.057,8.993,102.829,8.993
2022-07-28T11:30:00Z,SSS007,S53,3.46,17.387,8.919,102.696,8.919
2022-07-28T11:45:00Z,SSS007,S53,3.45,17.666,8.863,102.684,8.863
2022-07-28T12:00:00Z,SSS007,S53,3.45,17.911,8.807,102.58,8.807
2022-07-28T12:15:00Z,SSS007,S53,3.46,18.155,8.774,102.691,8.774
2022-07-28T12:30:00Z,SSS007,S53,3.46,18.349,8.751,102.902,8.751
2022-07-28T12:45:00Z,SSS007,S53,3.46,18.509,8.717,102.837,8.717
2022-07-28T13:00:00Z,SSS007,S53,3.46,18.45,8.689,102.412,8.689
2022-07-28T13:15:00Z,SSS007,S53,3.46,18.467,8.679,102.287,8.679
2022-07-28T13:30:00Z,SSS007,S53,3.46,18.349,8.728,102.643,8.728
2022-07-28T13:45:00Z,SSS007,S53,3.46,18.366,8.719,102.589,8.719
2022-07-28T14:00:00Z,SSS007,S53,3.46,18.341,8.735,102.714,8.735
2022-07-28T14:15:00Z,SSS007,S53,3.46,18.273,8.741,102.668,8.741
2022-07-28T14:30:00Z,SSS007,S53,3.46,18.223,8.736,102.487,8.736
2022-07-28T14:45:00Z,SSS007,S53,3.46,18.189,8.751,102.547,8.751
