DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-26T00:00:00Z,SSS001,S63,3.49,17.507,8.829,99.023,8.829
2022-07-26T00:15:00Z,SSS001,S63,3.49,17.372,8.866,99.104,8.866
2022-07-26T00:30:00Z,SSS001,S63,3.49,17.219,8.88,98.933,8.88
2022-07-26T00:45:00Z,SSS001,S63,3.49,17.084,8.906,98.965,8.906
2022-07-26T01:00:00Z,SSS001,S63,3.49,16.948,8.943,99.089,8.943
2022-07-26T01:15:00Z,SSS001,S63,3.49,16.838,8.963,99.053,8.963
2022-07-26T01:30:00Z,SSS001,S63,3.48,16.702,8.991,99.088,8.991
2022-07-26T01:45:00Z,SSS001,S63,3.48,16.591,9.015,99.117,9.015
2022-07-26T02:00:00Z,SSS001,S63,3.48,16.472,9.038,99.088,9.038
2022-07-26T02:15:00Z,SSS001,S63,3.48,16.353,9.04,98.867,9.04
2022-07-26T02:30:00Z,SSS001,S63,3.48,16.242,9.079,99.028,9.079
2022-07-26T02:45:00Z,SSS001,S63,3.48,16.14,9.1,99.058,9.1
2022-07-26T03:00:00Z,SSS001,S63,3.48,16.012,9.131,99.109,9.131
2022-07-26T03:15:00Z,SSS001,S63,3.48,15.918,9.149,99.097,9.149
2022-07-26T03:30:00Z,SSS001,S63,3.48,15.815,9.172,99.093,9.172
2022-07-26T03:45:00Z,SSS001,S63,3.48,15.729,9.186,99.05,9.186
2022-07-26T04:00:00Z,SSS001,S63,3.48,15.635,9.208,99.094,9.208
2022-07-26T04:15:00Z,SSS001,S63,3.48,15.55,9.224,99.064,9.224
2022-07-26T04:30:00Z,SSS001,S63,3.48,15.421,9.262,99.145,9.262
2022-07-26T04:45:00Z,SSS001,S63,3.48,15.352,9.277,99.216,9.277
2022-07-26T05:00:00Z,SSS001,S63,3.48,15.266,9.305,99.296,9.305
2022-07-26T05:15:00Z,SSS001,S63,3.48,15.172,9.354,99.61,9.354
2022-07-26T05:30:00Z,SSS001,S63,3.48,15.086,9.405,99.977,9.405
2022-07-26T05:45:00Z,SSS001,S63,3.48,15.051,9.432,100.16,9.432
2022-07-26T06:00:00Z,SSS001,S63,3.48,15.008,9.51,100.902,9.51
2022-07-26T06:15:00Z,SSS001,S63,3.48,14.991,9.538,101.181,9.538
2022-07-26T06:30:00Z,SSS001,S63,3.48,14.982,9.557,101.321,9.557
2022-07-26T06:45:00Z,SSS001,S63,3.48,14.982,9.566,101.409,9.566
2022-07-26T07:00:00Z,SSS001,S63,3.48,15.025,9.582,101.656,9.582
2022-07-26T07:15:00Z,SSS001,S63,3.47,15.137,9.603,102.129,9.603
2022-07-26T07:30:00Z,SSS001,S63,3.47,15.249,9.59,102.272,9.59
2022-07-26T07:45:00Z,SSS001,S63,3.47,15.404,9.587,102.54,9.587
2022-07-26T08:00:00Z,SSS001,S63,3.47,15.61,9.561,102.715,9.561
2022-07-26T08:15:00Z,SSS001,S63,3.48,15.832,9.552,103.118,9.552
2022-07-26T08:30:00Z,SSS001,S63,3.47,16.088,9.516,103.353,9.516
2022-07-26T08:45:00Z,SSS001,S63,3.47,16.319,9.485,103.428,9.485
2022-07-26T09:00:00Z,SSS001,S63,3.47,16.642,9.467,104.011,9.467
2022-07-26T09:15:00Z,SSS001,S63,3.47,16.948,9.433,104.266,9.433
2022-07-26T09:30:00Z,SSS001,S63,3.47,17.245,9.411,104.737,9.411
2022-07-26T09:45:00Z,SSS001,S63,3.47,17.549,9.367,104.913,9.367
2022-07-26T10:00:00Z,SSS001,S63,3.47,17.862,9.317,105.041,9.317
2022-07-26T10:15:00Z,SSS001,S63,3.47,18.183,9.282,105.33,9.282
2022-07-26T10:30:00Z,SSS001,S63,3.47,18.503,9.233,105.497,9.233
2022-07-26T10:45:00Z,SSS001,S63,3.47,18.839,9.194,105.761,9.194
2022-07-26T11:00:00Z,SSS001,S63,3.47,19.167,9.152,106.017,9.152
2022-07-26T11:15:00Z,SSS001,S63,3.47,19.528,9.108,106.285,9.108
2022-07-26T11:30:00Z,SSS001,S63,3.47,19.897,9.071,106.661,9.071
2022-07-26T11:45:00Z,SSS001,S63,3.47,20.257,9.015,106.815,9.015
2022-07-26T12:00:00Z,SSS001,S63,3.47,20.609,8.969,107.005,8.969
2022-07-26T12:15:00Z,SSS001,S63,3.47,20.968,8.92,107.21,8.92
2022-07-26T12:30:00Z,SSS001,S63,3.47,21.303,8.882,107.465,8.882
