DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-27T00:00:00Z,SSS041,S49R,3.51,13.765,9.723,99.862,9.723
2022-07-27T00:15:00Z,SSS041,S49R,3.51,13.591,9.758,99.827,9.758
2022-07-27T00:30:00Z,SSS041,S49R,3.5,13.425,9.789,99.794,9.789
2022-07-27T00:45:00Z,SSS041,S49R,3.5,13.25,9.827,99.789,9.827
2022-07-27T01:00:00Z,SSS041,S49R,3.5,13.118,9.866,99.88,9.866
2022-07-27T01:15:00Z,SSS041,S49R,3.5,12.96,9.897,99.845,9.897
2022-07-27T01:30:00Z,SSS041,S49R,3.5,12.846,9.935,99.966,9.935
2022-07-27T01:45:00Z,SSS041,S49R,3.5,12.713,9.963,99.94,9.963
2022-07-27T02:00:00Z,SSS041,S49R,3.5,12.616,9.98,99.897,9.98
2022-07-27T02:15:00Z,SSS041,S49R,3.5,12.519,10.001,99.867,10.001
2022-07-27T02:30:00Z,SSS041,S49R,3.5,12.413,10.05,100.13,10.05
2022-07-27T02:45:00Z,SSS041,S49R,3.5,12.395,10.03,99.882,10.03
2022-07-27T03:00:00Z,SSS041,S49R,3.5,12.333,10.053,99.965,10.053
2022-07-27T03:15:00Z,SSS041,S49R,3.5,12.342,10.053,99.98,10.053
2022-07-27T03:30:00Z,SSS041,S49R,3.5,12.333,10.051,99.928,10.051
2022-07-27T03:45:00Z,SSS041,S49R,3.49,12.289,10.064,99.959,10.064
2022-07-27T04:00:00Z,SSS041,S49R,3.49,12.262,10.064,99.88,10.064
2022-07-27T04:15:00Z,SSS041,S49R,3.49,12.253,10.077,99.994,10.077
2022-07-27T04:30:00Z,SSS041,S49R,3.49,12.245,10.073,99.931,10.073
2022-07-27T04:45:00Z,SSS041,S49R,3.49,12.236,10.086,100.024,10.086
2022-07-27T05:00:00Z,SSS041,S49R,3.49,12.236,10.098,100.147,10.098
2022-07-27T05:15:00Z,SSS041,S49R,3.49,12.236,10.1,100.129,10.1
2022-07-27T05:30:00Z,SSS041,S49R,3.49,12.209,10.141,100.47,10.141
2022-07-27T05:45:00Z,SSS041,S49R,3.49,12.209,10.146,100.511,10.146
2022-07-27T06:00:00Z,SSS041,S49R,3.49,12.236,10.148,100.592,10.148
2022-07-27T06:15:00Z,SSS041,S49R,3.49,12.245,10.162,100.722,10.162
2022-07-27T06:30:00Z,SSS041,S49R,3.48,12.271,10.172,100.887,10.172
2022-07-27T06:45:00Z,SSS041,S49R,3.49,12.351,10.189,101.238,10.189
2022-07-27T07:00:00Z,SSS041,S49R,3.49,12.422,10.216,101.68,10.216
2022-07-27T07:15:00Z,SSS041,S49R,3.49,12.528,10.221,101.988,10.221
2022-07-27T07:30:00Z,SSS041,S49R,3.49,12.66,10.245,102.499,10.245
2022-07-27T07:45:00Z,SSS041,S49R,3.49,12.784,10.205,102.41,10.205
2022-07-27T08:00:00Z,SSS041,S49R,3.49,12.89,10.183,102.406,10.183
2022-07-27T08:15:00Z,SSS041,S49R,3.48,13.057,10.183,102.805,10.183
2022-07-27T08:30:00Z,SSS041,S49R,3.48,13.293,10.159,103.074,10.159
2022-07-27T08:45:00Z,SSS041,S49R,3.48,13.486,10.139,103.317,10.139
2022-07-27T09:00:00Z,SSS041,S49R,3.49,13.678,10.081,103.182,10.081
2022-07-27T09:15:00Z,SSS041,S49R,3.49,13.818,10.078,103.481,10.078
2022-07-27T09:30:00Z,SSS041,S49R,3.48,13.905,10.031,103.205,10.031
2022-07-27T09:45:00Z,SSS041,S49R,3.48,14.226,9.997,103.6,9.997
2022-07-27T10:00:00Z,SSS041,S49R,3.48,14.521,9.971,103.989,9.971
2022-07-27T10:15:00Z,SSS041,S49R,3.49,14.702,9.91,103.771,9.91
2022-07-27T10:30:00Z,SSS041,S49R,3.49,14.935,9.88,103.995,9.88
2022-07-27T10:45:00Z,SSS041,S49R,3.48,15.27,9.816,104.092,9.816
2022-07-27T11:00:00Z,SSS041,S49R,3.48,15.562,9.745,103.989,9.745
2022-07-27T11:15:00Z,SSS041,S49R,3.49,15.827,9.686,103.978,9.686
2022-07-27T11:30:00Z,SSS041,S49R,3.49,16.118,9.64,104.142,9.64
2022-07-27T11:45:00Z,SSS041,S49R,3.48,16.408,9.578,104.127,9.578
2022-07-27T12:00:00Z,SSS041,S49R,3.48,16.705,9.519,104.166,9.519
2022-07-27T12:15:00Z,SSS041,S49R,3.49,17.002,9.481,104.398,9.481
2022-07-27T12:30:00Z,SSS041,S49R,3.49,17.291,9.421,104.374,9.421
2022-07-27T12:45:00Z,SSS041,S49R,3.48,17.57,9.35,104.191,9.35
2022-07-27T13:00:00Z,SSS041,S49R,3.48,17.764,9.284,103.905,9.284
2022-07-27T13:15:00Z,SSS041,S49R,3.49,17.874,9.251,103.773,9.251
