DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS036,W10,3.5,20.69,7.651,92.569,7.651
2022-07-29T00:15:00Z,SSS036,W10,3.5,20.564,7.677,92.652,7.677
2022-07-29T00:30:00Z,SSS036,W10,3.5,20.438,7.701,92.753,7.701
2022-07-29T00:45:00Z,SSS036,W10,3.5,20.262,7.732,92.743,7.732
2022-07-29T01:00:00Z,SSS036,W10,3.5,20.103,7.758,92.787,7.758
2022-07-29T01:15:00Z,SSS036,W10,3.5,19.977,7.789,92.935,7.789
2022-07-29T01:30:00Z,SSS036,W10,3.5,19.843,7.803,92.867,7.803
2022-07-29T01:45:00Z,SSS036,W10,3.5,19.726,7.833,92.976,7.833
2022-07-29T02:00:00Z,SSS036,W10,3.5,19.575,7.857,92.966,7.857
2022-07-29T02:15:00Z,SSS036,W10,3.5,19.457,7.887,93.111,7.887
2022-07-29T02:30:00Z,SSS036,W10,3.5,19.323,7.907,93.092,7.907
2022-07-29T02:45:00Z,SSS036,W10,3.5,19.197,7.935,93.169,7.935
2022-07-29T03:00:00Z,SSS036,W10,3.5,19.105,7.947,93.106,7.947
2022-07-29T03:15:00Z,SSS036,W10,3.5,18.97,7.978,93.262,7.978
2022-07-29T03:30:00Z,SSS036,W10,3.5,18.836,8.01,93.34,8.01
2022-07-29T03:45:00Z,SSS036,W10,3.5,18.701,8.037,93.41,8.037
2022-07-29T04:00:00Z,SSS036,W10,3.5,18.583,8.06,93.472,8.06
2022-07-29T04:15:00Z,SSS036,W10,3.5,18.465,8.085,93.498,8.085
2022-07-29T04:30:00Z,SSS036,W10,3.5,18.339,8.107,93.507,8.107
2022-07-29T04:45:00Z,SSS036,W10,3.5,18.212,8.135,93.585,8.135
2022-07-29T05:00:00Z,SSS036,W10,3.5,18.111,8.16,93.654,8.16
2022-07-29T05:15:00Z,SSS036,W10,3.5,17.985,8.197,93.854,8.197
2022-07-29T05:30:00Z,SSS036,W10,3.5,17.909,8.23,94.095,8.23
2022-07-29T05:45:00Z,SSS036,W10,3.49,17.807,8.262,94.251,8.262
2022-07-29T06:00:00Z,SSS036,W10,3.49,17.765,8.287,94.47,8.287
2022-07-29T06:15:00Z,SSS036,W10,3.49,17.723,8.322,94.741,8.322
2022-07-29T06:30:00Z,SSS036,W10,3.49,17.706,8.35,95.033,8.35
2022-07-29T06:45:00Z,SSS036,W10,3.49,17.697,8.373,95.281,8.373
2022-07-29T07:00:00Z,SSS036,W10,3.49,17.723,8.38,95.486,8.38
2022-07-29T07:15:00Z,SSS036,W10,3.49,17.782,8.372,95.471,8.372
2022-07-29T07:30:00Z,SSS036,W10,3.49,17.816,8.371,95.524,8.371
2022-07-29T07:45:00Z,SSS036,W10,3.49,17.875,8.392,95.863,8.392
2022-07-29T08:00:00Z,SSS036,W10,3.49,17.925,8.419,96.23,8.419
2022-07-29T08:15:00Z,SSS036,W10,3.49,17.976,8.436,96.562,8.436
2022-07-29T08:30:00Z,SSS036,W10,3.49,18.094,8.46,97.066,8.46
2022-07-29T08:45:00Z,SSS036,W10,3.49,18.204,8.475,97.445,8.475
2022-07-29T09:00:00Z,SSS036,W10,3.49,18.28,8.492,97.831,8.492
2022-07-29T09:15:00Z,SSS036,W10,3.49,18.398,8.513,98.264,8.513
2022-07-29T09:30:00Z,SSS036,W10,3.49,18.533,8.526,98.723,8.526
2022-07-29T09:45:00Z,SSS036,W10,3.49,18.693,8.547,99.317,8.547
2022-07-29T10:00:00Z,SSS036,W10,3.49,18.894,8.567,99.97,8.567
2022-07-29T10:15:00Z,SSS036,W10,3.49,19.155,8.578,100.609,8.578
2022-07-29T10:30:00Z,SSS036,W10,3.49,19.357,8.594,101.242,8.594
2022-07-29T10:45:00Z,SSS036,W10,3.49,19.625,8.599,101.854,8.599
2022-07-29T11:00:00Z,SSS036,W10,3.49,19.885,8.579,102.189,8.579
2022-07-29T11:15:00Z,SSS036,W10,3.49,20.103,8.556,102.407,8.556
2022-07-29T11:30:00Z,SSS036,W10,3.49,20.363,8.518,102.418,8.518
2022-07-29T11:45:00Z,SSS036,W10,3.49,20.606,8.485,102.552,8.485
2022-07-29T12:00:00Z,SSS036,W10,3.49,20.89,8.451,102.738,8.451
2022-07-29T12:15:00Z,SSS036,W10,3.49,21.142,8.406,102.75,8.406
2022-07-29T12:30:00Z,SSS036,W10,3.49,21.376,8.382,102.845,8.382
2022-07-29T12:45:00Z,SSS036,W10,3.49,21.619,8.339,102.799,8.339
2022-07-29T13:00:00Z,SSS036,W10,3.49,21.878,8.304,103.011,8.304
2022-07-29T13:15:00Z,SSS036,W10,3.49,22.087,8.273,103.029,8.273
2022-07-29T13:30:00Z,SSS036,W10,3.49,22.288,8.226,102.857,8.226
