DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS035,S17R,3.46,17.421,8.657,98.423,8.657
2022-07-29T00:15:00Z,SSS035,S17R,3.46,17.387,8.662,98.414,8.662
2022-07-29T00:30:00Z,SSS035,S17R,3.46,17.353,8.669,98.442,8.669
2022-07-29T00:45:00Z,SSS035,S17R,3.46,17.319,8.677,98.455,8.677
2022-07-29T01:00:00Z,SSS035,S17R,3.46,17.277,8.691,98.545,8.691
2022-07-29T01:15:00Z,SSS035,S17R,3.46,17.252,8.688,98.444,8.688
2022-07-29T01:30:00Z,SSS035,S17R,3.46,17.218,8.706,98.59,8.706
2022-07-29T01:45:00Z,SSS035,S17R,3.46,17.15,8.701,98.374,8.701
2022-07-29T02:00:00Z,SSS035,S17R,3.46,17.108,8.717,98.468,8.717
2022-07-29T02:15:00Z,SSS035,S17R,3.46,17.082,8.719,98.437,8.719
2022-07-29T02:30:00Z,SSS035,S17R,3.46,17.04,8.721,98.369,8.721
2022-07-29T02:45:00Z,SSS035,S17R,3.46,17.006,8.73,98.401,8.73
2022-07-29T03:00:00Z,SSS035,S17R,3.46,16.981,8.746,98.517,8.746
2022-07-29T03:15:00Z,SSS035,S17R,3.46,16.93,8.746,98.408,8.746
2022-07-29T03:30:00Z,SSS035,S17R,3.46,16.896,8.75,98.377,8.75
2022-07-29T03:45:00Z,SSS035,S17R,3.46,16.853,8.77,98.505,8.77
2022-07-29T04:00:00Z,SSS035,S17R,3.46,16.828,8.768,98.433,8.768
2022-07-29T04:15:00Z,SSS035,S17R,3.46,16.802,8.772,98.413,8.772
2022-07-29T04:30:00Z,SSS035,S17R,3.46,16.743,8.789,98.483,8.789
2022-07-29T04:45:00Z,SSS035,S17R,3.46,16.717,8.794,98.484,8.794
2022-07-29T05:00:00Z,SSS035,S17R,3.46,16.649,8.831,98.751,8.831
2022-07-29T05:15:00Z,SSS035,S17R,3.46,16.632,8.835,98.757,8.835
2022-07-29T05:30:00Z,SSS035,S17R,3.46,16.641,8.829,98.723,8.829
2022-07-29T05:45:00Z,SSS035,S17R,3.46,16.598,8.855,98.904,8.855
2022-07-29T06:00:00Z,SSS035,S17R,3.46,16.556,8.867,98.941,8.867
2022-07-29T06:15:00Z,SSS035,S17R,3.46,16.547,8.883,99.093,8.883
2022-07-29T06:30:00Z,SSS035,S17R,3.46,16.513,8.894,99.155,8.894
2022-07-29T06:45:00Z,SSS035,S17R,3.46,16.53,8.888,99.12,8.888
2022-07-29T07:00:00Z,SSS035,S17R,3.46,16.488,8.903,99.221,8.903
