DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-28T00:00:00Z,SSS019,S03,3.47,13.007,9.369,97.974,9.369
2022-07-28T00:15:00Z,SSS019,S03,3.47,12.963,9.384,98.031,9.384
2022-07-28T00:30:00Z,SSS019,S03,3.47,12.884,9.392,97.932,9.392
2022-07-28T00:45:00Z,SSS019,S03,3.47,12.805,9.418,98.021,9.418
2022-07-28T01:00:00Z,SSS019,S03,3.47,12.734,9.437,98.068,9.437
2022-07-28T01:15:00Z,SSS019,S03,3.47,12.664,9.438,97.932,9.438
2022-07-28T01:30:00Z,SSS019,S03,3.47,12.584,9.475,98.118,9.475
2022-07-28T01:45:00Z,SSS019,S03,3.47,12.54,9.478,98.068,9.478
2022-07-28T02:00:00Z,SSS019,S03,3.47,12.469,9.481,97.969,9.481
2022-07-28T02:15:00Z,SSS019,S03,3.47,12.408,9.506,98.064,9.506
2022-07-28T02:30:00Z,SSS019,S03,3.47,12.337,9.523,98.093,9.523
2022-07-28T02:45:00Z,SSS019,S03,3.46,12.257,9.526,97.942,9.526
2022-07-28T03:00:00Z,SSS019,S03,3.46,12.213,9.545,98.017,9.545
2022-07-28T03:15:00Z,SSS019,S03,3.46,12.168,9.554,98.013,9.554
2022-07-28T03:30:00Z,SSS019,S03,3.46,12.089,9.58,98.125,9.58
2022-07-28T03:45:00Z,SSS019,S03,3.46,12.026,9.59,98.087,9.59
2022-07-28T04:00:00Z,SSS019,S03,3.46,11.991,9.601,98.116,9.601
2022-07-28T04:15:00Z,SSS019,S03,3.46,11.92,9.625,98.193,9.625
2022-07-28T04:30:00Z,SSS019,S03,3.46,11.857,9.636,98.159,9.636
2022-07-28T04:45:00Z,SSS019,S03,3.46,11.813,9.656,98.231,9.656
2022-07-28T05:00:00Z,SSS019,S03,3.46,11.75,9.674,98.288,9.674
2022-07-28T05:15:00Z,SSS019,S03,3.46,11.688,9.694,98.354,9.694
2022-07-28T05:30:00Z,SSS019,S03,3.46,11.634,9.716,98.424,9.716
2022-07-28T05:45:00Z,SSS019,S03,3.46,11.599,9.729,98.49,9.729
2022-07-28T06:00:00Z,SSS019,S03,3.46,11.572,9.745,98.612,9.745
2022-07-28T06:15:00Z,SSS019,S03,3.46,11.536,9.772,98.793,9.772
2022-07-28T06:30:00Z,SSS019,S03,3.46,11.527,9.77,98.724,9.77
2022-07-28T06:45:00Z,SSS019,S03,3.46,11.465,9.798,98.893,9.798
2022-07-28T07:00:00Z,SSS019,S03,3.46,11.482,9.791,98.878,9.791
2022-07-28T07:15:00Z,SSS019,S03,3.46,11.447,9.822,99.106,9.822
2022-07-28T07:30:00Z,SSS019,S03,3.46,11.465,9.825,99.171,9.825
2022-07-28T07:45:00Z,SSS019,S03,3.46,11.456,9.838,99.317,9.838
2022-07-28T08:00:00Z,SSS019,S03,3.46,11.465,9.842,99.385,9.842
