DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-26T00:00:00Z,SSS025,S34R,3.5,22.09,5.852,68.954,5.852
2022-07-26T00:15:00Z,SSS025,S34R,3.5,22.049,5.689,66.983,5.689
2022-07-26T00:30:00Z,SSS025,S34R,3.5,21.973,5.545,65.173,5.545
2022-07-26T00:45:00Z,SSS025,S34R,3.5,21.94,5.413,63.59,5.413
2022-07-26T01:00:00Z,SSS025,S34R,3.5,21.873,5.3,62.164,5.3
2022-07-26T01:15:00Z,SSS025,S34R,3.5,21.814,5.183,60.724,5.183
2022-07-26T01:30:00Z,SSS025,S34R,3.5,21.747,5.094,59.583,5.094
2022-07-26T01:45:00Z,SSS025,S34R,3.5,21.697,5.005,58.474,5.005
2022-07-26T02:00:00Z,SSS025,S34R,3.5,21.613,4.937,57.6,4.937
2022-07-26T02:15:00Z,SSS025,S34R,3.5,21.521,4.879,56.787,4.879
2022-07-26T02:30:00Z,SSS025,S34R,3.5,21.455,4.816,55.977,4.816
2022-07-26T02:45:00Z,SSS025,S34R,3.5,21.388,4.771,55.383,4.771
2022-07-26T03:00:00Z,SSS025,S34R,3.5,21.321,4.73,54.84,4.73
2022-07-26T03:15:00Z,SSS025,S34R,3.5,21.245,4.69,54.287,4.69
2022-07-26T03:30:00Z,SSS025,S34R,3.5,21.17,4.657,53.814,4.657
2022-07-26T03:45:00Z,SSS025,S34R,3.5,21.111,4.62,53.316,4.62
2022-07-26T04:00:00Z,SSS025,S34R,3.5,21.028,4.591,52.899,4.591
2022-07-26T04:15:00Z,SSS025,S34R,3.5,20.961,4.558,52.448,4.558
2022-07-26T04:30:00Z,SSS025,S34R,3.5,20.894,4.539,52.156,4.539
2022-07-26T04:45:00Z,SSS025,S34R,3.5,20.777,4.534,51.968,4.534
2022-07-26T05:00:00Z,SSS025,S34R,3.5,20.71,4.535,51.913,4.535
2022-07-26T05:15:00Z,SSS025,S34R,3.5,20.643,4.538,51.875,4.538
2022-07-26T05:30:00Z,SSS025,S34R,3.5,20.576,4.534,51.76,4.534
2022-07-26T05:45:00Z,SSS025,S34R,3.5,20.484,4.551,51.831,4.551
2022-07-26T06:00:00Z,SSS025,S34R,3.5,20.425,4.588,52.198,4.588
2022-07-26T06:15:00Z,SSS025,S34R,3.5,20.341,4.659,52.905,4.659
2022-07-26T06:30:00Z,SSS025,S34R,3.5,20.283,4.773,54.139,4.773
2022-07-26T06:45:00Z,SSS025,S34R,3.5,20.224,4.933,55.867,4.933
2022-07-26T07:00:00Z,SSS025,S34R,3.5,20.207,5.129,58.083,5.129
2022-07-26T07:15:00Z,SSS025,S34R,3.5,20.165,5.348,60.511,5.348
2022-07-26T07:30:00Z,SSS025,S34R,3.5,20.132,5.56,62.862,5.56
2022-07-26T07:45:00Z,SSS025,S34R,3.5,20.107,5.82,65.737,5.82
2022-07-26T08:00:00Z,SSS025,S34R,3.5,20.115,6.073,68.602,6.073
2022-07-26T08:15:00Z,SSS025,S34R,3.5,20.132,6.353,71.789,6.353
2022-07-26T08:30:00Z,SSS025,S34R,3.5,20.132,6.66,75.264,6.66
2022-07-26T08:45:00Z,SSS025,S34R,3.5,20.174,6.971,78.814,6.971
2022-07-26T09:00:00Z,SSS025,S34R,3.5,20.224,7.332,83.012,7.332
2022-07-26T09:15:00Z,SSS025,S34R,3.5,20.291,7.72,87.516,7.72
2022-07-26T09:30:00Z,SSS025,S34R,3.5,20.366,8.155,92.603,8.155
2022-07-26T09:45:00Z,SSS025,S34R,3.49,20.459,8.565,97.431,8.565
2022-07-26T10:00:00Z,SSS025,S34R,3.49,20.567,9.021,102.877,9.021
2022-07-26T10:15:00Z,SSS025,S34R,3.49,20.668,9.454,107.968,9.454
2022-07-26T10:30:00Z,SSS025,S34R,3.49,20.777,9.891,113.276,9.891
2022-07-26T10:45:00Z,SSS025,S34R,3.49,20.902,10.288,118.062,10.288
2022-07-26T11:00:00Z,SSS025,S34R,3.49,21.011,10.696,123.044,10.696
2022-07-26T11:15:00Z,SSS025,S34R,3.5,21.162,11.098,128.06,11.098
2022-07-26T11:30:00Z,SSS025,S34R,3.49,21.312,11.481,132.862,11.481
2022-07-26T11:45:00Z,SSS025,S34R,3.49,21.48,11.851,137.652,11.851
2022-07-26T12:00:00Z,SSS025,S34R,3.49,21.605,12.229,142.418,12.229
2022-07-26T12:15:00Z,SSS025,S34R,3.49,21.756,12.601,147.13,12.601
2022-07-26T12:30:00Z,SSS025,S34R,3.49,21.906,12.927,151.438,12.927
2022-07-26T12:45:00Z,SSS025,S34R,3.49,22.049,13.256,155.686,13.256
2022-07-26T13:00:00Z,SSS025,S34R,3.49,22.224,13.547,159.726,13.547
2022-07-26T13:15:00Z,SSS025,S34R,3.49,22.341,13.828,163.388,13.828
2022-07-26T13:30:00Z,SSS025,S34R,3.49,22.517,14.044,166.55,14.044
2022-07-26T13:45:00Z,SSS025,S34R,3.49,22.643,14.252,169.46,14.252
2022-07-26T14:00:00Z,SSS025,S34R,3.49,22.802,14.435,172.187,14.435
2022-07-26T14:15:00Z,SSS025,S34R,3.49,22.953,14.545,174.019,14.545
2022-07-26T14:30:00Z,SSS025,S34R,3.49,23.07,14.667,175.893,14.667
2022-07-26T14:45:00Z,SSS025,S34R,3.49,23.212,14.73,177.098,14.73
2022-07-26T15:00:00Z,SSS025,S34R,3.5,23.33,14.773,178.121,14.773
2022-07-26T15:15:00Z,SSS025,S34R,3.5,23.439,14.781,178.532,14.781
2022-07-26T15:30:00Z,SSS025,S34R,3.5,23.548,14.771,178.912,14.771
2022-07-26T15:45:00Z,SSS025,S34R,3.5,23.615,14.744,178.822,14.744
2022-07-26T16:00:00Z,SSS025,S34R,3.5,23.682,14.661,178.072,14.661
2022-07-26T16:15:00Z,SSS025,S34R,3.5,23.749,14.545,176.91,14.545
2022-07-26T16:30:00Z,SSS025,S34R,3.5,23.791,14.442,175.805,14.442
2022-07-26T16:45:00Z,SSS025,S34R,3.5,23.833,14.275,173.939,14.275
2022-07-26T17:00:00Z,SSS025,S34R,3.5,23.858,14.092,171.791,14.092
2022-07-26T17:15:00Z,SSS025,S34R,3.5,23.875,13.843,168.792,13.843
2022-07-26T17:30:00Z,SSS025,S34R,3.5,23.875,13.609,165.941,13.609
2022-07-26T17:45:00Z,SSS025,S34R,3.5,23.85,13.343,162.696,13.343
2022-07-26T18:00:00Z,SSS025,S34R,3.5,23.824,13,158.443,13
2022-07-26T18:15:00Z,SSS025,S34R,3.5,23.799,12.652,154.118,12.652
2022-07-26T18:30:00Z,SSS025,S34R,3.5,23.766,12.336,150.169,12.336
2022-07-26T18:45:00Z,SSS025,S34R,3.5,23.715,12.021,146.169,12.021
2022-07-26T19:00:00Z,SSS025,S34R,3.5,23.673,11.661,141.691,11.661
2022-07-26T19:15:00Z,SSS025,S34R,3.5,23.606,11.358,137.798,11.358
2022-07-26T19:30:00Z,SSS025,S34R,3.5,23.573,11.011,133.455,11.011
2022-07-26T19:45:00Z,SSS025,S34R,3.5,23.514,10.683,129.305,10.683
2022-07-26T20:00:00Z,SSS025,S34R,3.5,23.472,10.319,124.837,10.319
2022-07-26T20:15:00Z,SSS025,S34R,3.5,23.397,9.967,120.379,9.967
2022-07-26T20:30:00Z,SSS025,S34R,3.5,23.33,9.637,116.226,9.637
2022-07-26T20:45:00Z,SSS025,S34R,3.5,23.279,9.298,112.061,9.298
2022-07-26T21:00:00Z,SSS025,S34R,3.5,23.196,8.996,108.248,8.996
2022-07-26T21:15:00Z,SSS025,S34R,3.5,23.137,8.714,104.717,8.714
2022-07-26T21:30:00Z,SSS025,S34R,3.5,23.062,8.417,100.953,8.417
2022-07-26T21:45:00Z,SSS025,S34R,3.5,23.003,8.128,97.417,8.128
2022-07-26T22:00:00Z,SSS025,S34R,3.5,22.944,7.827,93.695,7.827
2022-07-26T22:15:00Z,SSS025,S34R,3.5,22.869,7.558,90.328,7.558
2022-07-26T22:30:00Z,SSS025,S34R,3.5,22.819,7.274,86.823,7.274
2022-07-26T22:45:00Z,SSS025,S34R,3.5,22.735,7.024,83.7,7.024
2022-07-26T23:00:00Z,SSS025,S34R,3.5,22.701,6.766,80.529,6.766
2022-07-26T23:15:00Z,SSS025,S34R,3.5,22.626,6.536,77.731,6.536
2022-07-26T23:30:00Z,SSS025,S34R,3.5,22.584,6.29,74.714,6.29
2022-07-26T23:45:00Z,SSS025,S34R,3.5,22.534,6.07,72.047,6.07
2022-07-27T00:00:00Z,SSS025,S34R,3.5,22.475,5.823,69.032,5.823
2022-07-27T00:15:00Z,SSS025,S34R,3.5,22.408,5.622,66.534,5.622
2022-07-27T00:30:00Z,SSS025,S34R,3.5,22.367,5.464,64.66,5.464
2022-07-27T00:45:00Z,SSS025,S34R,3.5,22.3,5.31,62.759,5.31
2022-07-27T01:00:00Z,SSS025,S34R,3.5,22.241,5.177,61.092,5.177
2022-07-27T01:15:00Z,SSS025,S34R,3.5,22.216,5.044,59.496,5.044
2022-07-27T01:30:00Z,SSS025,S34R,3.5,22.149,4.928,58.04,4.928
2022-07-27T01:45:00Z,SSS025,S34R,3.5,22.107,4.819,56.716,4.819
2022-07-27T02:00:00Z,SSS025,S34R,3.5,22.04,4.697,55.194,4.697
2022-07-27T02:15:00Z,SSS025,S34R,3.5,21.99,4.518,53.041,4.518
2022-07-27T02:30:00Z,SSS025,S34R,3.5,21.948,4.459,52.303,4.459
2022-07-27T02:45:00Z,SSS025,S34R,3.5,21.881,4.437,51.966,4.437
2022-07-27T03:00:00Z,SSS025,S34R,3.5,21.823,4.39,51.354,4.39
2022-07-27T03:15:00Z,SSS025,S34R,3.5,21.764,4.357,50.928,4.357
2022-07-27T03:30:00Z,SSS025,S34R,3.5,21.714,4.341,50.679,4.341
