DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS022,S15,3.47,15.676,9.196,100.538,9.196
2022-07-29T00:15:00Z,SSS022,S15,3.47,15.625,9.208,100.555,9.208
2022-07-29T00:30:00Z,SSS022,S15,3.47,15.591,9.217,100.608,9.217
2022-07-29T00:45:00Z,SSS022,S15,3.47,15.522,9.223,100.501,9.223
2022-07-29T01:00:00Z,SSS022,S15,3.47,15.454,9.241,100.576,9.241
2022-07-29T01:15:00Z,SSS022,S15,3.47,15.402,9.257,100.623,9.257
2022-07-29T01:30:00Z,SSS022,S15,3.47,15.351,9.249,100.431,9.249
2022-07-29T01:45:00Z,SSS022,S15,3.47,15.291,9.268,100.491,9.268
2022-07-29T02:00:00Z,SSS022,S15,3.47,15.222,9.284,100.52,9.284
2022-07-29T02:15:00Z,SSS022,S15,3.47,15.153,9.303,100.572,9.303
2022-07-29T02:30:00Z,SSS022,S15,3.47,15.102,9.308,100.512,9.308
2022-07-29T02:45:00Z,SSS022,S15,3.47,15.041,9.319,100.497,9.319
2022-07-29T03:00:00Z,SSS022,S15,3.47,14.973,9.333,100.483,9.333
2022-07-29T03:15:00Z,SSS022,S15,3.47,14.912,9.352,100.56,9.352
2022-07-29T03:30:00Z,SSS022,S15,3.47,14.852,9.354,100.432,9.354
2022-07-29T03:45:00Z,SSS022,S15,3.47,14.792,9.382,100.604,9.382
2022-07-29T04:00:00Z,SSS022,S15,3.47,14.714,9.391,100.537,9.391
2022-07-29T04:15:00Z,SSS022,S15,3.47,14.68,9.398,100.514,9.398
2022-07-29T04:30:00Z,SSS022,S15,3.47,14.611,9.402,100.408,9.402
2022-07-29T04:45:00Z,SSS022,S15,3.47,14.541,9.433,100.584,9.433
2022-07-29T05:00:00Z,SSS022,S15,3.47,14.498,9.444,100.6,9.444
2022-07-29T05:15:00Z,SSS022,S15,3.47,14.446,9.458,100.638,9.458
2022-07-29T05:30:00Z,SSS022,S15,3.47,14.386,9.489,100.846,9.489
2022-07-29T05:45:00Z,SSS022,S15,3.47,14.334,9.501,100.846,9.501
2022-07-29T06:00:00Z,SSS022,S15,3.47,14.308,9.518,100.946,9.518
2022-07-29T06:15:00Z,SSS022,S15,3.47,14.273,9.533,101.027,9.533
2022-07-29T06:30:00Z,SSS022,S15,3.47,14.282,9.534,101.059,9.534
2022-07-29T06:45:00Z,SSS022,S15,3.47,14.282,9.54,101.129,9.54
2022-07-29T07:00:00Z,SSS022,S15,3.46,14.325,9.546,101.31,9.546
2022-07-29T07:15:00Z,SSS022,S15,3.46,14.377,9.544,101.394,9.544
2022-07-29T07:30:00Z,SSS022,S15,3.46,14.429,9.542,101.49,9.542
2022-07-29T07:45:00Z,SSS022,S15,3.46,14.481,9.552,101.722,9.552
