DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-27T00:00:00Z,SSS017,S58,3.51,20.006,8.462,97.754,8.462
2022-07-27T00:15:00Z,SSS017,S58,3.51,19.856,8.496,97.835,8.496
2022-07-27T00:30:00Z,SSS017,S58,3.51,19.73,8.507,97.736,8.507
2022-07-27T00:45:00Z,SSS017,S58,3.51,19.562,8.545,97.839,8.545
2022-07-27T01:00:00Z,SSS017,S58,3.51,19.453,8.573,97.94,8.573
2022-07-27T01:15:00Z,SSS017,S58,3.51,19.319,8.603,98.019,8.603
2022-07-27T01:30:00Z,SSS017,S58,3.51,19.185,8.634,98.089,8.634
2022-07-27T01:45:00Z,SSS017,S58,3.51,19.067,8.658,98.132,8.658
2022-07-27T02:00:00Z,SSS017,S58,3.51,18.933,8.674,98.046,8.674
2022-07-27T02:15:00Z,SSS017,S58,3.51,18.79,8.708,98.119,8.708
2022-07-27T02:30:00Z,SSS017,S58,3.51,18.656,8.738,98.203,8.738
2022-07-27T02:45:00Z,SSS017,S58,3.51,18.513,8.759,98.144,8.759
2022-07-27T03:00:00Z,SSS017,S58,3.51,18.361,8.801,98.304,8.801
2022-07-27T03:15:00Z,SSS017,S58,3.51,18.235,8.814,98.195,8.814
2022-07-27T03:30:00Z,SSS017,S58,3.51,18.1,8.849,98.286,8.849
2022-07-27T03:45:00Z,SSS017,S58,3.51,17.957,8.871,98.248,8.871
2022-07-27T04:00:00Z,SSS017,S58,3.51,17.864,8.897,98.322,8.897
2022-07-27T04:15:00Z,SSS017,S58,3.5,17.72,8.928,98.397,8.928
2022-07-27T04:30:00Z,SSS017,S58,3.5,17.611,8.956,98.474,8.956
2022-07-27T04:45:00Z,SSS017,S58,3.5,17.484,9.004,98.704,9.004
2022-07-27T05:00:00Z,SSS017,S58,3.5,17.365,9.046,98.931,9.046
2022-07-27T05:15:00Z,SSS017,S58,3.5,17.289,9.09,99.223,9.09
2022-07-27T05:30:00Z,SSS017,S58,3.5,17.196,9.131,99.458,9.131
2022-07-27T05:45:00Z,SSS017,S58,3.5,17.077,9.204,99.998,9.204
2022-07-27T06:00:00Z,SSS017,S58,3.5,16.959,9.264,100.407,9.264
2022-07-27T06:15:00Z,SSS017,S58,3.5,16.882,9.341,101.048,9.341
