DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-29T00:00:00Z,SSS023,U20,3.49,17.46,4.906,56.113,4.906
2022-07-29T00:15:00Z,SSS023,U20,3.49,17.4,4.935,56.371,4.935
2022-07-29T00:30:00Z,SSS023,U20,3.49,17.324,4.932,56.263,4.932
2022-07-29T00:45:00Z,SSS023,U20,3.5,17.265,4.943,56.314,4.943
2022-07-29T01:00:00Z,SSS023,U20,3.5,17.18,4.913,55.875,4.913
2022-07-29T01:15:00Z,SSS023,U20,3.5,17.13,5,56.801,5
2022-07-29T01:30:00Z,SSS023,U20,3.5,17.045,4.995,56.648,4.995
2022-07-29T01:45:00Z,SSS023,U20,3.5,16.969,4.967,56.232,4.967
2022-07-29T02:00:00Z,SSS023,U20,3.5,16.884,5.032,56.866,5.032
2022-07-29T02:15:00Z,SSS023,U20,3.49,16.79,5.025,56.672,5.025
2022-07-29T02:30:00Z,SSS023,U20,3.49,16.689,5.051,56.838,5.051
2022-07-29T02:45:00Z,SSS023,U20,3.49,16.629,5.131,57.673,5.131
2022-07-29T03:00:00Z,SSS023,U20,3.49,16.527,5.09,57.079,5.09
2022-07-29T03:15:00Z,SSS023,U20,3.49,16.425,5.115,57.231,5.115
2022-07-29T03:30:00Z,SSS023,U20,3.49,16.331,5.074,56.66,5.074
2022-07-29T03:45:00Z,SSS023,U20,3.49,16.263,5.168,57.625,5.168
2022-07-29T04:00:00Z,SSS023,U20,3.49,16.195,5.188,57.763,5.188
2022-07-29T04:15:00Z,SSS023,U20,3.49,16.127,5.185,57.639,5.185
2022-07-29T04:30:00Z,SSS023,U20,3.49,16.033,5.199,57.682,5.199
2022-07-29T04:45:00Z,SSS023,U20,3.49,15.965,5.23,57.939,5.23
2022-07-29T05:00:00Z,SSS023,U20,3.49,15.871,5.2,57.492,5.2
2022-07-29T05:15:00Z,SSS023,U20,3.49,15.811,5.252,57.982,5.252
2022-07-29T05:30:00Z,SSS023,U20,3.49,15.725,5.274,58.138,5.274
2022-07-29T05:45:00Z,SSS023,U20,3.49,15.674,5.33,58.678,5.33
2022-07-29T06:00:00Z,SSS023,U20,3.48,15.648,5.342,58.771,5.342
2022-07-29T06:15:00Z,SSS023,U20,3.48,15.623,5.393,59.296,5.393
2022-07-29T06:30:00Z,SSS023,U20,3.48,15.623,5.386,59.22,5.386
2022-07-29T06:45:00Z,SSS023,U20,3.48,15.623,5.412,59.502,5.412
2022-07-29T07:00:00Z,SSS023,U20,3.48,15.623,5.401,59.403,5.401
2022-07-29T07:15:00Z,SSS023,U20,3.48,15.614,5.487,60.328,5.487
2022-07-29T07:30:00Z,SSS023,U20,3.48,15.683,5.549,61.1,5.549
2022-07-29T07:45:00Z,SSS023,U20,3.49,15.708,5.587,61.563,5.587
2022-07-29T08:00:00Z,SSS023,U20,3.48,15.734,5.582,61.531,5.582
