DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-28T00:00:00Z,SSS031,S47R,3.45,10.521,9.969,99.347,9.969
2022-07-28T00:15:00Z,SSS031,S47R,3.45,10.431,9.998,99.425,9.998
2022-07-28T00:30:00Z,SSS031,S47R,3.45,10.313,10.01,99.247,10.01
2022-07-28T00:45:00Z,SSS031,S47R,3.45,10.194,10.05,99.364,10.05
2022-07-28T01:00:00Z,SSS031,S47R,3.45,10.085,10.076,99.379,10.076
2022-07-28T01:15:00Z,SSS031,S47R,3.45,9.993,10.099,99.398,10.099
2022-07-28T01:30:00Z,SSS031,S47R,3.45,9.902,10.124,99.404,10.124
2022-07-28T01:45:00Z,SSS031,S47R,3.45,9.792,10.157,99.492,10.157
2022-07-28T02:00:00Z,SSS031,S47R,3.45,9.7,10.17,99.425,10.17
2022-07-28T02:15:00Z,SSS031,S47R,3.45,9.59,10.202,99.445,10.202
2022-07-28T02:30:00Z,SSS031,S47R,3.45,9.507,10.223,99.468,10.223
2022-07-28T02:45:00Z,SSS031,S47R,3.45,9.406,10.239,99.378,10.239
2022-07-28T03:00:00Z,SSS031,S47R,3.45,9.359,10.248,99.333,10.248
2022-07-28T03:15:00Z,SSS031,S47R,3.45,9.276,10.269,99.342,10.269
2022-07-28T03:30:00Z,SSS031,S47R,3.45,9.212,10.283,99.355,10.283
2022-07-28T03:45:00Z,SSS031,S47R,3.45,9.11,10.318,99.444,10.318
2022-07-28T04:00:00Z,SSS031,S47R,3.45,9.063,10.322,99.37,10.322
2022-07-28T04:15:00Z,SSS031,S47R,3.45,9.017,10.329,99.318,10.329
2022-07-28T04:30:00Z,SSS031,S47R,3.45,8.933,10.348,99.292,10.348
2022-07-28T04:45:00Z,SSS031,S47R,3.44,8.85,10.371,99.277,10.371
2022-07-28T05:00:00Z,SSS031,S47R,3.44,8.812,10.394,99.424,10.394
2022-07-28T05:15:00Z,SSS031,S47R,3.44,8.766,10.409,99.468,10.409
2022-07-28T05:30:00Z,SSS031,S47R,3.44,8.728,10.433,99.561,10.433
2022-07-28T05:45:00Z,SSS031,S47R,3.44,8.663,10.472,99.797,10.472
2022-07-28T06:00:00Z,SSS031,S47R,3.44,8.598,10.508,100.011,10.508
2022-07-28T06:15:00Z,SSS031,S47R,3.44,8.588,10.521,100.105,10.521
2022-07-28T06:30:00Z,SSS031,S47R,3.44,8.513,10.562,100.278,10.562
2022-07-28T06:45:00Z,SSS031,S47R,3.44,8.495,10.592,100.545,10.592
2022-07-28T07:00:00Z,SSS031,S47R,3.44,8.495,10.599,100.641,10.599
2022-07-28T07:15:00Z,SSS031,S47R,3.44,8.457,10.635,100.886,10.635
2022-07-28T07:30:00Z,SSS031,S47R,3.44,8.42,10.647,100.896,10.647
2022-07-28T07:45:00Z,SSS031,S47R,3.44,8.429,10.668,101.15,10.668
2022-07-28T08:00:00Z,SSS031,S47R,3.44,8.457,10.677,101.322,10.677
2022-07-28T08:15:00Z,SSS031,S47R,3.44,8.476,10.689,101.529,10.689
2022-07-28T08:30:00Z,SSS031,S47R,3.43,8.523,10.703,101.782,10.703
2022-07-28T08:45:00Z,SSS031,S47R,3.43,8.579,10.704,101.942,10.704
2022-07-28T09:00:00Z,SSS031,S47R,3.43,8.663,10.704,102.173,10.704
2022-07-28T09:15:00Z,SSS031,S47R,3.43,8.738,10.71,102.415,10.71
2022-07-28T09:30:00Z,SSS031,S47R,3.43,8.868,10.681,102.496,10.681
2022-07-28T09:45:00Z,SSS031,S47R,3.44,8.943,10.687,102.766,10.687
2022-07-28T10:00:00Z,SSS031,S47R,3.44,9.11,10.65,102.833,10.65
2022-07-28T10:15:00Z,SSS031,S47R,3.44,9.23,10.627,102.925,10.627
2022-07-28T10:30:00Z,SSS031,S47R,3.43,9.341,10.627,103.222,10.627
2022-07-28T10:45:00Z,SSS031,S47R,3.43,9.516,10.593,103.356,10.593
2022-07-28T11:00:00Z,SSS031,S47R,3.43,9.673,10.557,103.416,10.557
2022-07-28T11:15:00Z,SSS031,S47R,3.43,9.829,10.543,103.719,10.543
2022-07-28T11:30:00Z,SSS031,S47R,3.43,10.012,10.494,103.689,10.494
2022-07-28T11:45:00Z,SSS031,S47R,3.43,10.194,10.459,103.83,10.459
2022-07-28T12:00:00Z,SSS031,S47R,3.43,10.403,10.413,103.897,10.413
2022-07-28T12:15:00Z,SSS031,S47R,3.43,10.612,10.368,103.939,10.368
2022-07-28T12:30:00Z,SSS031,S47R,3.43,10.829,10.326,104.128,10.326
2022-07-28T12:45:00Z,SSS031,S47R,3.43,11.072,10.271,104.145,10.271
2022-07-28T13:00:00Z,SSS031,S47R,3.43,11.306,10.222,104.248,10.222
2022-07-28T13:15:00Z,SSS031,S47R,3.43,11.503,10.164,104.079,10.164
2022-07-28T13:30:00Z,SSS031,S47R,3.43,11.637,10.112,103.894,10.112
2022-07-28T13:45:00Z,SSS031,S47R,3.43,11.78,10.088,103.994,10.088
2022-07-28T14:00:00Z,SSS031,S47R,3.43,12.011,10.045,104.093,10.045
2022-07-28T14:15:00Z,SSS031,S47R,3.43,12.18,9.978,103.828,9.978
2022-07-28T14:30:00Z,SSS031,S47R,3.43,12.357,9.945,103.882,9.945
2022-07-28T14:45:00Z,SSS031,S47R,3.44,12.507,9.904,103.753,9.904
2022-07-28T15:00:00Z,SSS031,S47R,3.44,12.701,9.864,103.836,9.864
2022-07-28T15:15:00Z,SSS031,S47R,3.44,12.824,9.819,103.669,9.819
2022-07-28T15:30:00Z,SSS031,S47R,3.44,12.921,9.779,103.5,9.779
2022-07-28T15:45:00Z,SSS031,S47R,3.44,13.009,9.742,103.313,9.742
2022-07-28T16:00:00Z,SSS031,S47R,3.44,13.026,9.712,103.021,9.712
2022-07-28T16:15:00Z,SSS031,S47R,3.44,13.035,9.7,102.872,9.7
2022-07-28T16:30:00Z,SSS031,S47R,3.44,13.053,9.66,102.506,9.66
2022-07-28T16:45:00Z,SSS031,S47R,3.44,13.035,9.642,102.242,9.642
2022-07-28T17:00:00Z,SSS031,S47R,3.44,12.974,9.63,101.973,9.63
2022-07-28T17:15:00Z,SSS031,S47R,3.44,12.877,9.629,101.723,9.629
2022-07-28T17:30:00Z,SSS031,S47R,3.44,12.789,9.613,101.349,9.613
2022-07-28T17:45:00Z,SSS031,S47R,3.44,12.736,9.61,101.164,9.61
2022-07-28T18:00:00Z,SSS031,S47R,3.44,12.666,9.607,100.983,9.607
2022-07-28T18:15:00Z,SSS031,S47R,3.44,12.622,9.603,100.854,9.603
2022-07-28T18:30:00Z,SSS031,S47R,3.45,12.533,9.583,100.429,9.583
2022-07-28T18:45:00Z,SSS031,S47R,3.45,12.472,9.585,100.319,9.585
2022-07-28T19:00:00Z,SSS031,S47R,3.44,12.401,9.595,100.21,9.595
2022-07-28T19:15:00Z,SSS031,S47R,3.44,12.339,9.578,99.89,9.578
2022-07-28T19:30:00Z,SSS031,S47R,3.44,12.313,9.574,99.755,9.574
2022-07-28T19:45:00Z,SSS031,S47R,3.44,12.268,9.568,99.576,9.568
2022-07-28T20:00:00Z,SSS031,S47R,3.44,12.215,9.56,99.387,9.56
2022-07-28T20:15:00Z,SSS031,S47R,3.44,12.162,9.555,99.141,9.555
2022-07-28T20:30:00Z,SSS031,S47R,3.44,12.073,9.574,99.168,9.574
