DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-28T00:00:00Z,SSS045,S01,3.45,13.489,9.466,100.042,9.466
2022-07-28T00:15:00Z,SSS045,S01,3.45,13.393,9.486,100.036,9.486
2022-07-28T00:30:00Z,SSS045,S01,3.45,13.288,9.514,100.087,9.514
2022-07-28T00:45:00Z,SSS045,S01,3.45,13.209,9.527,100.048,9.527
2022-07-28T01:00:00Z,SSS045,S01,3.45,13.086,9.549,100.009,9.549
2022-07-28T01:15:00Z,SSS045,S01,3.45,12.998,9.582,100.162,9.582
2022-07-28T01:30:00Z,SSS045,S01,3.45,12.884,9.599,100.07,9.599
2022-07-28T01:45:00Z,SSS045,S01,3.45,12.769,9.624,100.088,9.624
2022-07-28T02:00:00Z,SSS045,S01,3.45,12.681,9.652,100.199,9.652
2022-07-28T02:15:00Z,SSS045,S01,3.45,12.531,9.679,100.111,9.679
2022-07-28T02:30:00Z,SSS045,S01,3.45,12.442,9.699,100.126,9.699
2022-07-28T02:45:00Z,SSS045,S01,3.45,12.318,9.727,100.132,9.727
2022-07-28T03:00:00Z,SSS045,S01,3.45,12.203,9.75,100.084,9.75
2022-07-28T03:15:00Z,SSS045,S01,3.45,12.123,9.781,100.214,9.781
2022-07-28T03:30:00Z,SSS045,S01,3.45,12.025,9.795,100.166,9.795
2022-07-28T03:45:00Z,SSS045,S01,3.45,11.918,9.824,100.218,9.824
2022-07-28T04:00:00Z,SSS045,S01,3.45,11.838,9.847,100.268,9.847
2022-07-28T04:15:00Z,SSS045,S01,3.45,11.749,9.864,100.219,9.864
2022-07-28T04:30:00Z,SSS045,S01,3.45,11.659,9.889,100.256,9.889
2022-07-28T04:45:00Z,SSS045,S01,3.45,11.57,9.921,100.349,9.921
2022-07-28T05:00:00Z,SSS045,S01,3.45,11.498,9.959,100.575,9.959
2022-07-28T05:15:00Z,SSS045,S01,3.45,11.4,10.012,100.891,10.012
2022-07-28T05:30:00Z,SSS045,S01,3.45,11.346,10.038,100.997,10.038
2022-07-28T05:45:00Z,SSS045,S01,3.45,11.283,10.07,101.185,10.07
2022-07-28T06:00:00Z,SSS045,S01,3.44,11.238,10.09,101.301,10.09
2022-07-28T06:15:00Z,SSS045,S01,3.44,11.166,10.128,101.502,10.128
2022-07-28T06:30:00Z,SSS045,S01,3.44,11.139,10.143,101.563,10.143
2022-07-28T06:45:00Z,SSS045,S01,3.44,11.094,10.161,101.656,10.161
2022-07-28T07:00:00Z,SSS045,S01,3.44,11.076,10.192,101.952,10.192
2022-07-28T07:15:00Z,SSS045,S01,3.44,11.103,10.209,102.179,10.209
2022-07-28T07:30:00Z,SSS045,S01,3.44,11.121,10.224,102.367,10.224
2022-07-28T07:45:00Z,SSS045,S01,3.44,11.202,10.225,102.6,10.225
2022-07-28T08:00:00Z,SSS045,S01,3.44,11.256,10.223,102.722,10.223
2022-07-28T08:15:00Z,SSS045,S01,3.44,11.391,10.2,102.85,10.2
