DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation,cleaned_DO
2022-07-26T00:00:00Z,SSS038,S38,3.46,16.295,3.98,44.075,3.98
2022-07-26T00:15:00Z,SSS038,S38,3.46,16.304,3.956,43.792,3.956
2022-07-26T00:30:00Z,SSS038,S38,3.46,16.355,4.143,45.911,4.143
2022-07-26T00:45:00Z,SSS038,S38,3.46,16.372,4.159,46.113,4.159
2022-07-26T01:00:00Z,SSS038,S38,3.46,16.406,4.316,47.893,4.316
2022-07-26T01:15:00Z,SSS038,S38,3.46,16.423,4.404,48.857,4.128538690966828
2022-07-26T01:30:00Z,SSS038,S38,3.46,16.423,4.745,52.659,3.7606212757771416
2022-07-26T01:45:00Z,SSS038,S38,3.46,16.381,4.871,54,3.9862136747425616
2022-07-26T02:00:00Z,SSS038,S38,3.46,16.381,5.091,56.419,4.160817736939532
2022-07-26T02:15:00Z,SSS038,S38,3.46,16.389,5.128,56.853,4.183668843164049
2022-07-26T02:30:00Z,SSS038,S38,3.46,16.33,5.213,57.701,4.2687729024428265
2022-07-26T02:45:00Z,SSS038,S38,3.46,16.304,5.268,58.291,4.411788388547784
2022-07-26T03:00:00Z,SSS038,S38,3.46,16.304,5.286,58.472,4.4370213368073355
2022-07-26T03:15:00Z,SSS038,S38,3.46,16.287,5.342,59.071,4.500004879467235
2022-07-26T03:30:00Z,SSS038,S38,3.46,16.261,5.441,60.104,4.615851645550077
2022-07-26T03:45:00Z,SSS038,S38,3.46,16.227,5.496,60.667,4.712136370668427
2022-07-26T04:00:00Z,SSS038,S38,3.46,16.21,5.638,62.217,4.878530293234143
2022-07-26T04:15:00Z,SSS038,S38,3.46,16.159,5.704,62.862,5.0658287939712805
2022-07-26T04:30:00Z,SSS038,S38,3.46,16.151,5.705,62.824,5.705
2022-07-26T04:45:00Z,SSS038,S38,3.46,16.142,5.85,64.447,5.85
2022-07-26T05:00:00Z,SSS038,S38,3.46,16.099,5.837,64.223,5.837
2022-07-26T05:15:00Z,SSS038,S38,3.46,16.108,5.991,65.922,5.991
2022-07-26T05:30:00Z,SSS038,S38,3.46,16.074,6.109,67.184,6.109
2022-07-26T05:45:00Z,SSS038,S38,3.46,16.048,6.153,67.619,6.153
2022-07-26T06:00:00Z,SSS038,S38,3.46,16.006,6.164,67.678,6.164
2022-07-26T06:15:00Z,SSS038,S38,3.46,15.98,6.189,67.928,6.189
2022-07-26T06:30:00Z,SSS038,S38,3.46,15.929,6.2,67.947,6.2
2022-07-26T06:45:00Z,SSS038,S38,3.46,15.92,6.225,68.209,6.225
2022-07-26T07:00:00Z,SSS038,S38,3.46,15.869,6.273,68.65,6.273
2022-07-26T07:15:00Z,SSS038,S38,3.46,15.852,6.346,69.418,6.346
2022-07-26T07:30:00Z,SSS038,S38,3.46,15.809,6.364,69.579,6.364
2022-07-26T07:45:00Z,SSS038,S38,3.46,15.775,6.389,69.781,6.389
2022-07-26T08:00:00Z,SSS038,S38,3.46,15.758,6.389,69.761,6.389
2022-07-26T08:15:00Z,SSS038,S38,3.46,15.732,6.437,70.247,6.437
2022-07-26T08:30:00Z,SSS038,S38,3.46,15.707,6.465,70.561,6.465
2022-07-26T08:45:00Z,SSS038,S38,3.46,15.707,6.476,70.619,6.476
2022-07-26T09:00:00Z,SSS038,S38,3.46,15.689,6.502,70.925,6.502
2022-07-26T09:15:00Z,SSS038,S38,3.46,15.843,6.521,71.329,6.521
2022-07-26T09:30:00Z,SSS038,S38,3.46,15.903,6.563,71.941,6.563
2022-07-26T09:45:00Z,SSS038,S38,3.46,15.886,6.556,71.841,6.556
2022-07-26T10:00:00Z,SSS038,S38,3.46,15.724,6.547,71.494,6.547
2022-07-26T10:15:00Z,SSS038,S38,3.46,15.672,6.524,71.17,6.524
2022-07-26T10:30:00Z,SSS038,S38,3.46,15.638,6.482,70.663,6.482
2022-07-26T10:45:00Z,SSS038,S38,3.45,15.638,6.43,70.094,6.43
2022-07-26T11:00:00Z,SSS038,S38,3.46,15.638,6.429,70.108,6.429
2022-07-26T11:15:00Z,SSS038,S38,3.46,15.621,6.407,69.855,6.407
2022-07-26T11:30:00Z,SSS038,S38,3.45,15.655,6.375,69.577,6.375
2022-07-26T11:45:00Z,SSS038,S38,3.45,15.63,6.359,69.395,6.359
2022-07-26T12:00:00Z,SSS038,S38,3.46,15.672,6.321,69.03,6.321
2022-07-26T12:15:00Z,SSS038,S38,3.46,15.775,6.246,68.397,6.246
2022-07-26T12:30:00Z,SSS038,S38,3.46,15.766,6.217,68.066,6.217
2022-07-26T12:45:00Z,SSS038,S38,3.46,15.784,6.199,67.899,6.199
2022-07-26T13:00:00Z,SSS038,S38,3.46,15.835,6.167,67.611,6.167
2022-07-26T13:15:00Z,SSS038,S38,3.46,15.869,6.069,66.595,6.069
2022-07-26T13:30:00Z,SSS038,S38,3.46,15.912,6.018,66.11,6.018
2022-07-26T13:45:00Z,SSS038,S38,3.46,15.937,5.95,65.393,5.95
2022-07-26T14:00:00Z,SSS038,S38,3.46,15.98,5.92,65.133,5.92
2022-07-26T14:15:00Z,SSS038,S38,3.46,15.954,5.807,63.848,5.807
2022-07-26T14:30:00Z,SSS038,S38,3.46,16.04,5.561,61.283,5.561
2022-07-26T14:45:00Z,SSS038,S38,3.46,16.023,5.511,60.719,5.511
2022-07-26T15:00:00Z,SSS038,S38,3.46,16.108,5.271,58.191,5.271
2022-07-26T15:15:00Z,SSS038,S38,3.46,16.04,5.104,56.283,5.104
2022-07-26T15:30:00Z,SSS038,S38,3.46,16.048,5.03,55.479,5.03
2022-07-26T15:45:00Z,SSS038,S38,3.46,16.048,5.018,55.353,5.018
2022-07-26T16:00:00Z,SSS038,S38,3.46,16.04,4.944,54.573,4.944
2022-07-26T16:15:00Z,SSS038,S38,3.46,16.048,4.905,54.116,4.905
2022-07-26T16:30:00Z,SSS038,S38,3.46,16.04,4.644,51.218,4.644
2022-07-26T16:45:00Z,SSS038,S38,3.46,16.023,4.412,48.636,4.412
2022-07-26T17:00:00Z,SSS038,S38,3.46,16.048,4.381,48.302,4.381
2022-07-26T17:15:00Z,SSS038,S38,3.46,16.031,4.238,46.716,4.238
2022-07-26T17:30:00Z,SSS038,S38,3.46,16.031,4.169,45.96,4.169
2022-07-26T17:45:00Z,SSS038,S38,3.46,16.04,4.076,44.931,4.076
2022-07-26T18:00:00Z,SSS038,S38,3.46,16.031,4.007,44.155,4.007
2022-07-26T18:15:00Z,SSS038,S38,3.46,16.031,3.981,43.863,3.981
2022-07-26T18:30:00Z,SSS038,S38,3.46,16.031,3.977,43.834,3.977
2022-07-26T18:45:00Z,SSS038,S38,3.46,16.031,4.038,44.498,4.038
2022-07-26T19:00:00Z,SSS038,S38,3.46,16.023,4,44.057,4
2022-07-26T19:15:00Z,SSS038,S38,3.46,16.023,3.99,43.934,3.99
2022-07-26T19:30:00Z,SSS038,S38,3.46,16.014,3.832,42.194,3.832
2022-07-26T19:45:00Z,SSS038,S38,3.46,16.04,3.789,41.721,3.789
2022-07-26T20:00:00Z,SSS038,S38,3.46,16.04,3.873,42.63,3.873
2022-07-26T20:15:00Z,SSS038,S38,3.46,16.074,3.865,42.583,3.865
2022-07-26T20:30:00Z,SSS038,S38,3.46,16.048,3.806,41.897,3.806
2022-07-26T20:45:00Z,SSS038,S38,3.46,16.057,3.752,41.292,3.752
2022-07-26T21:00:00Z,SSS038,S38,3.46,16.057,3.602,39.659,3.602
2022-07-26T21:15:00Z,SSS038,S38,3.46,16.074,3.5,38.542,3.5
2022-07-26T21:30:00Z,SSS038,S38,3.46,16.065,3.492,38.443,3.492
2022-07-26T21:45:00Z,SSS038,S38,3.46,16.134,3.516,38.761,3.516
2022-07-26T22:00:00Z,SSS038,S38,3.46,16.227,3.311,36.565,3.311
2022-07-26T22:15:00Z,SSS038,S38,3.46,16.236,3.213,35.485,3.213
2022-07-26T22:30:00Z,SSS038,S38,3.46,16.313,3.377,37.355,3.377
2022-07-26T22:45:00Z,SSS038,S38,3.46,16.295,3.396,37.551,3.396
2022-07-26T23:00:00Z,SSS038,S38,3.46,16.347,3.471,38.416,3.471
2022-07-26T23:15:00Z,SSS038,S38,3.46,16.347,3.378,37.371,3.378
2022-07-26T23:30:00Z,SSS038,S38,3.46,16.364,3.411,37.744,3.411
2022-07-26T23:45:00Z,SSS038,S38,3.46,16.415,3.416,37.85,3.416
2022-07-27T00:00:00Z,SSS038,S38,3.46,16.449,3.43,38.025,3.43
2022-07-27T00:15:00Z,SSS038,S38,3.46,16.525,3.523,39.122,3.523
2022-07-27T00:30:00Z,SSS038,S38,3.46,16.576,3.581,39.804,3.581
2022-07-27T00:45:00Z,SSS038,S38,3.46,16.61,3.717,41.342,3.717
2022-07-27T01:00:00Z,SSS038,S38,3.46,16.627,3.776,42.022,3.776
2022-07-27T01:15:00Z,SSS038,S38,3.46,16.729,3.858,43.026,3.858
2022-07-27T01:30:00Z,SSS038,S38,3.46,16.704,4.092,45.618,4.092
2022-07-27T01:45:00Z,SSS038,S38,3.46,16.772,4.28,47.772,4.27481696575179
2022-07-27T02:00:00Z,SSS038,S38,3.46,16.772,4.409,49.218,4.419280929867393
2022-07-27T02:15:00Z,SSS038,S38,3.46,16.814,4.413,49.292,4.413
2022-07-27T02:30:00Z,SSS038,S38,3.46,16.789,4.438,49.547,4.438
2022-07-27T02:45:00Z,SSS038,S38,3.46,16.789,4.474,49.943,4.474
2022-07-27T03:00:00Z,SSS038,S38,3.46,16.814,4.646,51.894,4.646
2022-07-27T03:15:00Z,SSS038,S38,3.46,16.755,4.662,51.998,4.662
2022-07-27T03:30:00Z,SSS038,S38,3.46,16.772,4.756,53.076,4.756
2022-07-27T03:45:00Z,SSS038,S38,3.46,16.772,4.827,53.864,4.827
2022-07-27T04:00:00Z,SSS038,S38,3.46,16.746,4.862,54.217,4.862
2022-07-27T04:15:00Z,SSS038,S38,3.46,16.721,4.871,54.283,4.871
2022-07-27T04:30:00Z,SSS038,S38,3.46,16.687,4.888,54.432,4.888
2022-07-27T04:45:00Z,SSS038,S38,3.46,16.653,4.871,54.204,4.871
2022-07-27T05:00:00Z,SSS038,S38,3.46,16.678,4.885,54.393,4.885
2022-07-27T05:15:00Z,SSS038,S38,3.46,16.653,4.968,55.269,4.968
2022-07-27T05:30:00Z,SSS038,S38,3.46,16.636,5.007,55.681,5.007
2022-07-27T05:45:00Z,SSS038,S38,3.46,16.627,5.133,57.066,5.133
2022-07-27T06:00:00Z,SSS038,S38,3.46,16.636,5.167,57.453,5.167
2022-07-27T06:15:00Z,SSS038,S38,3.46,16.627,5.282,58.702,5.282
2022-07-27T06:30:00Z,SSS038,S38,3.46,16.602,5.329,59.212,5.329
2022-07-27T06:45:00Z,SSS038,S38,3.46,16.61,5.436,60.403,5.436
2022-07-27T07:00:00Z,SSS038,S38,3.46,16.542,5.575,61.871,5.575
2022-07-27T07:15:00Z,SSS038,S38,3.46,16.551,5.525,61.34,5.525
2022-07-27T07:30:00Z,SSS038,S38,3.46,16.551,5.607,62.216,5.607
2022-07-27T07:45:00Z,SSS038,S38,3.46,16.525,5.808,64.441,5.808
2022-07-27T08:00:00Z,SSS038,S38,3.46,16.534,5.812,64.478,5.812
2022-07-27T08:15:00Z,SSS038,S38,3.46,16.483,5.833,64.645,5.833
2022-07-27T08:30:00Z,SSS038,S38,3.46,16.483,5.833,64.631,5.833
2022-07-27T08:45:00Z,SSS038,S38,3.46,16.466,5.89,65.233,5.89
2022-07-27T09:00:00Z,SSS038,S38,3.46,16.5,5.93,65.747,5.93
2022-07-27T09:15:00Z,SSS038,S38,3.46,16.602,5.978,66.424,5.978
2022-07-27T09:30:00Z,SSS038,S38,3.46,16.78,5.966,66.52,5.966
2022-07-27T09:45:00Z,SSS038,S38,3.46,16.746,6.108,68.094,6.108
2022-07-27T10:00:00Z,SSS038,S38,3.46,16.627,6.127,68.121,6.127
2022-07-27T10:15:00Z,SSS038,S38,3.46,16.517,6.106,67.743,6.106
2022-07-27T10:30:00Z,SSS038,S38,3.46,16.508,6.067,67.323,6.067
2022-07-27T10:45:00Z,SSS038,S38,3.46,16.5,6.044,67.071,6.044
2022-07-27T11:00:00Z,SSS038,S38,3.46,16.525,6.027,66.906,6.027
2022-07-27T11:15:00Z,SSS038,S38,3.46,16.508,6.045,67.093,6.045
2022-07-27T11:30:00Z,SSS038,S38,3.46,16.508,6.053,67.195,6.053
2022-07-27T11:45:00Z,SSS038,S38,3.46,16.525,6.019,66.851,6.019
2022-07-27T12:00:00Z,SSS038,S38,3.46,16.542,5.973,66.386,5.973
2022-07-27T12:15:00Z,SSS038,S38,3.46,16.576,5.909,65.721,5.909
2022-07-27T12:30:00Z,SSS038,S38,3.46,16.585,5.833,64.885,5.833
2022-07-27T12:45:00Z,SSS038,S38,3.46,16.619,5.874,65.397,5.874
2022-07-27T13:00:00Z,SSS038,S38,3.46,16.653,5.861,65.307,5.861
2022-07-27T13:15:00Z,SSS038,S38,3.46,16.653,5.802,64.654,5.802
2022-07-27T13:30:00Z,SSS038,S38,3.46,16.704,5.755,64.221,5.755
2022-07-27T13:45:00Z,SSS038,S38,3.46,16.746,5.702,63.676,5.702
2022-07-27T14:00:00Z,SSS038,S38,3.46,16.814,5.675,63.462,5.675
2022-07-27T14:15:00Z,SSS038,S38,3.46,16.797,5.617,62.82,5.617
2022-07-27T14:30:00Z,SSS038,S38,3.46,16.831,5.482,61.383,5.482
2022-07-27T14:45:00Z,SSS038,S38,3.46,16.797,5.506,61.591,5.506
2022-07-27T15:00:00Z,SSS038,S38,3.46,16.89,5.316,59.575,5.316
2022-07-27T15:15:00Z,SSS038,S38,3.46,16.84,5.251,58.803,5.251
2022-07-27T15:30:00Z,SSS038,S38,3.46,16.84,5.074,56.817,5.074
2022-07-27T15:45:00Z,SSS038,S38,3.46,16.823,5.031,56.346,5.031
2022-07-27T16:00:00Z,SSS038,S38,3.46,16.831,4.993,55.966,4.993
2022-07-27T16:15:00Z,SSS038,S38,3.46,16.814,4.94,55.298,4.94
2022-07-27T16:30:00Z,SSS038,S38,3.46,16.772,4.75,53.113,4.75
2022-07-27T16:45:00Z,SSS038,S38,3.46,16.789,4.663,52.152,4.663
2022-07-27T17:00:00Z,SSS038,S38,3.46,16.806,4.474,50.074,4.474
2022-07-27T17:15:00Z,SSS038,S38,3.46,16.789,4.349,48.646,4.349
2022-07-27T17:30:00Z,SSS038,S38,3.46,16.763,4.279,47.838,4.279
2022-07-27T17:45:00Z,SSS038,S38,3.46,16.755,4.146,46.332,4.146
2022-07-27T18:00:00Z,SSS038,S38,3.46,16.729,3.969,44.324,3.969
2022-07-27T18:15:00Z,SSS038,S38,3.46,16.721,3.886,43.389,3.886
2022-07-27T18:30:00Z,SSS038,S38,3.46,16.712,3.822,42.667,3.822
2022-07-27T18:45:00Z,SSS038,S38,3.46,16.721,3.778,42.173,3.778
2022-07-27T19:00:00Z,SSS038,S38,3.46,16.695,3.772,42.071,3.772
2022-07-27T19:15:00Z,SSS038,S38,3.46,16.695,3.757,41.9,3.757
2022-07-27T19:30:00Z,SSS038,S38,3.46,16.678,3.661,40.828,3.661
2022-07-27T19:45:00Z,SSS038,S38,3.46,16.678,3.521,39.243,3.521
2022-07-27T20:00:00Z,SSS038,S38,3.46,16.67,3.481,38.797,3.481
2022-07-27T20:15:00Z,SSS038,S38,3.46,16.678,3.44,38.33,3.44
2022-07-27T20:30:00Z,SSS038,S38,3.46,16.67,3.326,37.039,3.326
2022-07-27T20:45:00Z,SSS038,S38,3.46,16.661,3.109,34.62,3.109
2022-07-27T21:00:00Z,SSS038,S38,3.46,16.653,3.031,33.748,3.031
2022-07-27T21:15:00Z,SSS038,S38,3.46,16.653,2.812,31.294,2.812
2022-07-27T21:30:00Z,SSS038,S38,3.46,16.653,2.723,30.313,2.723
2022-07-27T21:45:00Z,SSS038,S38,3.46,16.644,2.694,29.978,2.694
2022-07-27T22:00:00Z,SSS038,S38,3.46,16.661,2.625,29.237,2.625
2022-07-27T22:15:00Z,SSS038,S38,3.46,16.653,2.539,28.261,2.539
2022-07-27T22:30:00Z,SSS038,S38,3.46,16.687,2.462,27.415,2.462
2022-07-27T22:45:00Z,SSS038,S38,3.46,16.687,2.542,28.305,2.542
