"date","solar.time","err_obs_iid_mean","err_obs_iid_se_mean","err_obs_iid_sd","err_obs_iid_2.5pct","err_obs_iid_25pct","err_obs_iid_50pct","err_obs_iid_75pct","err_obs_iid_97.5pct","err_obs_iid_n_eff","err_obs_iid_Rhat","err_proc_iid_mean","err_proc_iid_se_mean","err_proc_iid_sd","err_proc_iid_2.5pct","err_proc_iid_25pct","err_proc_iid_50pct","err_proc_iid_75pct","err_proc_iid_97.5pct","err_proc_iid_n_eff","err_proc_iid_Rhat"
2022-07-26,2022-07-26 04:14:02.012705,2.72554538757372e-05,2.33567587745993e-05,0.00125351794874759,-0.00258161936277488,-0.000626443604586857,-1.73266494840618e-06,0.000614672757579093,0.00276059715794998,2880.28831734994,1.00052474770682,-0.786255435487738,0.012878385419417,0.161616656956544,-1.10407958007345,-0.895392965314547,-0.792487347946472,-0.677185930045728,-0.469076448527458,157.488701256132,1.0232633747324
2022-07-26,2022-07-26 04:29:02.012705,-5.56404343031516e-05,2.20038309137181e-05,0.00128357187403937,-0.00289797612793286,-0.000679175361953277,-2.769646323042e-05,0.000551473838867444,0.0027102063371196,3402.85768491896,1.00202498650184,-0.036610257877839,0.0113544169123161,0.159620812575065,-0.360495557644386,-0.135211578125389,-0.0401610683927872,0.0669670899330755,0.284631667283491,197.62840307581,1.01685018124953
2022-07-26,2022-07-26 04:44:02.012705,-8.47698407840802e-06,1.79051090119198e-05,0.00124284702877625,-0.00277179280122031,-0.00058108641050314,1.6915159599229e-05,0.000581032735299747,0.00269856288535952,4818.16221918282,0.999586023590695,-0.060898102574299,0.0105753833061865,0.152658441551153,-0.374975775144947,-0.155612550711229,-0.0609888543636662,0.0362345141266657,0.24258277358866,208.37682388659,1.01516265394844
2022-07-26,2022-07-26 04:59:02.012705,0.00010235814906264,2.7134457948313e-05,0.00130054736684381,-0.00278100108440453,-0.00048983203851849,5.75002211178344e-05,0.000691117670179153,0.00290022690214573,2297.25945482138,1.00287070062218,-1.28806032441453,0.0115465138384591,0.153133500987425,-1.59146198084347,-1.38836412366468,-1.29311198157571,-1.19443049919672,-0.981514347402173,175.888992979581,1.02192499453545
2022-07-26,2022-07-26 05:14:02.012705,-2.18501670941853e-05,2.23827395526691e-05,0.00127460571693085,-0.00277718459850203,-0.000634195587634334,-1.32155187877459e-05,0.000573421988699252,0.00266467783350817,3242.83791141952,1.00046395012054,-1.40236594649736,0.00928410930925071,0.141488933706787,-1.68620379678391,-1.48897755328142,-1.40704608675463,-1.31058289254519,-1.1210674375711,232.254671001756,1.01552728112091
2022-07-26,2022-07-26 05:29:02.012705,-5.99108624305966e-05,1.57673949131074e-05,0.00126117318947629,-0.00295913047871124,-0.000617973412031514,-5.22407133853875e-05,0.000545103292389548,0.00255273113883598,6397.78393662858,1.00042621059481,-0.707048997308412,0.00730937574110535,0.134526175850517,-0.986725013362021,-0.790023804969957,-0.706879231744327,-0.623584442067746,-0.438348018063674,338.729497991597,1.00944832667289
2022-07-26,2022-07-26 05:44:02.012705,0.000146543163881795,4.86678285396019e-05,0.00134876666044069,-0.0026577686510326,-0.000480536083177441,5.11326669627721e-05,0.000731845362190509,0.00312608954195333,768.050375647975,1.00753642550883,-2.73983860859584,0.00873527707576782,0.134406741295329,-3.00267973932848,-2.82663169926394,-2.74446255225561,-2.65554813322802,-2.47018346592604,236.749316258946,1.01804461890832
2022-07-26,2022-07-26 05:59:02.012705,-9.54681727782343e-05,2.76956241471481e-05,0.00125231245810789,-0.00293057277494011,-0.000669729480291092,-2.78100505974876e-05,0.000485034696321662,0.00243586662151034,2044.57519855379,1.00197339789853,-1.00772798732883,0.00771305711760185,0.130942861616903,-1.26162650724082,-1.09543912118663,-1.00623803028641,-0.929304001658011,-0.740153359041199,288.211005480279,1.00956103656138
2022-07-26,2022-07-26 06:14:02.012705,-4.41645799722119e-05,2.02265034123706e-05,0.00134084808263885,-0.00294883680789617,-0.000635099258306848,-4.10871733702578e-05,0.000520195403805879,0.00287715650770322,4394.58153367461,1.00037917534893,-0.700725827196152,0.00520916971727923,0.124796203990118,-0.949702547487833,-0.780062342756451,-0.697242514218235,-0.620273843994659,-0.448278613624187,573.938999425781,1.00498260249471
2022-07-26,2022-07-26 06:29:02.012705,1.29662948408029e-05,4.00847949507611e-05,0.00130512474533009,-0.00287480126389696,-0.000608738577069001,1.5927910311575e-05,0.000627839768059246,0.00283730098318835,1060.09482718909,1.00554595329652,-0.347090122323032,0.0078432960446126,0.129918951007524,-0.597625958070461,-0.433098790968746,-0.344217390614684,-0.2659264390802,-0.0527809208339426,274.377058071349,1.01161516641023
