"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00111828896043041,0.0001580570723963,0.000368923445130034,0.000584413122457549,0.000783400903521754,0.00112706439915072,0.00136541325400648,0.00199292555376379,5.44809465240197,1.6260238359656,1.83458954594198,0.00116052943138919,0.0238304230475755,1.78765104237441,1.81855436616149,1.83517214582964,1.85040727400915,1.88128133044318,421.649108891748,1.00610093980105,27879.062052075,442.184541333522,1028.13155064586,25938.6824164929,27098.718494499,27691.8877064298,28809.2191993043,29703.3482144812,5.40617701894177,1.90237026515765
