"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.000630459763000187,6.01306598276728e-05,0.000141385549794873,0.000408193548731895,0.000527514349501073,0.000608217179135545,0.00070448874617872,0.000965072207281959,5.52863744667401,1.78438061458602,3.34121405330097,0.00274978329275685,0.0447195253492899,3.26028028733197,3.31045635253958,3.34046262752073,3.37024546196344,3.4311582476992,264.482799260261,1.02097176929787,31753.7554241602,295.908352727974,644.120415471152,30428.1234339386,31356.6505015491,31784.6249102674,32206.324838621,32966.9506778797,4.73826864352376,1.86980412358933
