"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,-1.54660582865751,0.0975498295217924,0.293909174751365,-2.08692253613551,-1.73924515272355,-1.55232822280451,-1.34789052830463,-0.96615140115396,9.07764630452634,1.30847870658122,0.0231826046201834,0.000826584921138653,0.0101012896675406,0.00782574294929534,0.0157901114319301,0.0212134332896009,0.0287783765727452,0.0469144499189814,149.340875686745,1.04456033578442
