"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.00606757563417008,0.00096691898828873,0.00190223239008125,0.00226893816885511,0.00475033015964555,0.00602385255718262,0.0074892312417005,0.00948983841724003,3.8703208244064,1.84914143319194,1.97954302494728,0.00793728826008871,0.0304179507065001,1.91743358924368,1.95901145587821,1.98023266223056,1.99996905668527,2.03688297481187,14.6864082890557,1.11084919658988,21096.6133753428,527.1263587317,1034.32828395274,19628.4875212156,20296.2475350544,20942.84126199,21646.9024403407,23810.799291679,3.85023585941728,1.97621855335158
