"","date","solar.time","err_obs_iid_mean","err_obs_iid_se_mean","err_obs_iid_sd","err_obs_iid_2.5pct","err_obs_iid_25pct","err_obs_iid_50pct","err_obs_iid_75pct","err_obs_iid_97.5pct","err_obs_iid_n_eff","err_obs_iid_Rhat","err_proc_iid_mean","err_proc_iid_se_mean","err_proc_iid_sd","err_proc_iid_2.5pct","err_proc_iid_25pct","err_proc_iid_50pct","err_proc_iid_75pct","err_proc_iid_97.5pct","err_proc_iid_n_eff","err_proc_iid_Rhat"
"1",2022-07-27,2022-07-27 04:12:50,-1.50922390025021e-05,2.03452982247295e-05,0.00150000842691857,-0.00308728716005453,-0.000910456914815949,2.92755534938571e-05,0.000821199223526747,0.00306481915801209,5435.74753257227,0.999505334459535,0.118823596435194,0.00606477136251272,0.12455140599248,-0.126771044954045,0.0322415969240353,0.122234060694416,0.208190269523499,0.359640472622422,421.762927408512,1.00144249404476
"2",2022-07-27,2022-07-27 04:27:50,0.00010662162626782,7.94487649358319e-05,0.00157005577907525,-0.00299222217014192,-0.000813307874144575,9.09723140849472e-05,0.000955262896132014,0.00354955667373602,390.53131424623,1.00722629326786,-0.00433642514515356,0.00718541274919061,0.129138387563623,-0.2569580585497,-0.0942274107087638,-0.00436884245029841,0.0834129007404455,0.232896983429981,323.003537332108,1.00099471865096
"3",2022-07-27,2022-07-27 04:42:50,4.19761125136358e-05,2.64543533704408e-05,0.00156057337535105,-0.00290871726199802,-0.000879263583738465,4.67818956555455e-05,0.000903336523715659,0.00324174568469029,3479.95866617215,0.999625408497957,-0.367313250118658,0.00578222441400498,0.119674415384556,-0.608429755873401,-0.445905481905695,-0.366691718604655,-0.282775184140339,-0.141984693872748,428.363780817322,1.00064744190643
"4",2022-07-27,2022-07-27 04:57:50,6.0447887090449e-06,4.14664784542355e-05,0.00151792859869633,-0.00324966024460427,-0.000895914925837404,3.12356576270822e-05,0.00095946777448952,0.00307674550628967,1340.01104487022,1.00236167053841,-0.18493750749469,0.00572179275297336,0.115544336272111,-0.414996305403588,-0.264210709148555,-0.18104965147945,-0.105337120740132,0.0310398227105037,407.78671933182,1.00082586682451
"5",2022-07-27,2022-07-27 05:12:50,4.31599606488402e-05,3.74180732521806e-05,0.00148048788966719,-0.002969775892006,-0.000836947311629421,7.6667313104295e-05,0.000975879522630452,0.0028574879731222,1565.47766829417,1.00369440295036,-0.159804490647989,0.00573277597491109,0.111611651761453,-0.378730558184108,-0.235213814706206,-0.158938797327267,-0.0827924646098224,0.0476171362650092,379.043566032059,1.00197019378808
"6",2022-07-27,2022-07-27 05:27:50,-8.83891940655923e-06,4.33479656392994e-05,0.00157512266591137,-0.00301763475443868,-0.000991348608904818,-5.08417612534728e-05,0.000942586929926215,0.0033125863039267,1320.35684466274,1.00242424885059,-0.553350874953285,0.00419856714359184,0.103125236055468,-0.757364567739461,-0.624363874612683,-0.550341007867263,-0.484064972803273,-0.356943172075114,603.292193537905,1.00043538606808
"7",2022-07-27,2022-07-27 05:42:50,-2.67909577232939e-05,2.16275069820402e-05,0.00148003941144351,-0.00301835992468156,-0.000934703185112351,-6.03322045078514e-06,0.000856380757547903,0.00292633265003501,4683.10223345627,0.999514331487033,-0.133423906643576,0.00407564925822409,0.0997762548703522,-0.33638719369865,-0.200173382397534,-0.130054430365492,-0.0632258876253674,0.0531205259236073,599.322789357865,1.00102767179358
"8",2022-07-27,2022-07-27 05:57:50,4.83477157950192e-05,2.46319371858186e-05,0.00152017938214601,-0.00290223677590355,-0.000862288268853373,5.38264719622816e-05,0.000936844631330924,0.00315162439923185,3808.83833189967,1.00024256738331,-0.379099876395479,0.00353326858972329,0.0977539224035993,-0.574318138879662,-0.445739200942397,-0.375105072528829,-0.309296399833704,-0.199171151333024,765.44692020832,0.999914338218221
"9",2022-07-27,2022-07-27 06:12:50,-1.99565093798977e-05,2.48357833139461e-05,0.00150448211918814,-0.00299786636823851,-0.000948135260820271,-3.41200600644243e-05,0.000932633118920556,0.00299377929042837,3669.59670237311,1.00005973456268,-0.463445828341615,0.0029162687143331,0.0941360950935956,-0.652259365631183,-0.525243491645611,-0.46107020014324,-0.400882751690255,-0.276673144719817,1041.97495600704,1.00028603469019
"10",2022-07-27,2022-07-27 06:27:50,1.59059615887656e-05,2.19669867582702e-05,0.00155385582997951,-0.0031200542325958,-0.000933746104166522,4.69360390309426e-05,0.000942284830784956,0.00310695262735221,5003.57560772719,1.00068454033895,-0.526189021968906,0.00248282303446458,0.0933012166342804,-0.710557088599109,-0.589822172568909,-0.524878045810395,-0.464821562865338,-0.345253620448792,1412.15732147952,0.999790924197933
"11",2022-07-27,2022-07-27 06:42:50,2.19951068527855e-05,2.10386170063795e-05,0.00151521430275628,-0.00305202192303304,-0.000862393348870727,5.27268621137722e-05,0.000908521819449337,0.0030279565084282,5186.97012976627,0.99945657154976,-0.711989807644898,0.00214892200250912,0.0940012391774394,-0.903801235089097,-0.771541264208744,-0.708059045661636,-0.652011182950919,-0.528395227115276,1913.48848180285,0.99981708721472
"12",2022-07-27,2022-07-27 06:57:50,-5.23673979769004e-05,1.96683743232557e-05,0.00149012079749724,-0.00302982507017793,-0.00092617058301947,-8.51173486249301e-05,0.000839913755743993,0.00299364133862834,5739.92241498978,0.999679188945217,-0.600754029820732,0.00195698716409313,0.0936484938615605,-0.785793269089862,-0.662038701180215,-0.597645412906453,-0.539383810551964,-0.421607652253358,2289.9481020159,0.999965299643517
"13",2022-07-27,2022-07-27 07:12:50,4.5071347597873e-05,3.06650490440046e-05,0.00159704726365817,-0.00307161280427752,-0.000937187020261687,5.70155020849228e-05,0.000946659375235637,0.00341569977218956,2712.36549428798,1.00067411065532,-0.922893856377154,0.00193544855584838,0.0967300234637211,-1.11685852799981,-0.985022638665956,-0.924003951749041,-0.858950824176615,-0.72967420520188,2497.80954972547,1.00004932058367
"14",2022-07-27,2022-07-27 07:27:50,1.10708057664288e-06,3.27040252243602e-05,0.00153765351370622,-0.00326567655182921,-0.000912372369605841,2.4483721602131e-05,0.000977360462836696,0.00297339390274125,2210.62232583384,1.00191745739395,-0.583039937229985,0.00200798888175997,0.0994647158880137,-0.779079146213548,-0.647561835179153,-0.58369252410193,-0.515484102073452,-0.387204301507117,2453.66622768573,1.000281162219
