"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,6.7487373489164,0.0357772486581451,0.0696129603994626,6.57655432999778,6.71142881665019,6.7644425556738,6.79808280538716,6.85141852093569,3.78587549721534,1.58560002098284,0.0718586176669938,0.0676018493354616,0.0963144128829679,0.000634735027847351,0.0094772904482763,0.0200246849806553,0.109020408542067,0.251780003731474,2.02985684075953,8.69577741467196
