"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.00128152697579448,0.000253898097370797,0.000519006167580056,0.000669902040736806,0.000825104293456041,0.00123025609600947,0.00152914561469956,0.00260674675817427,4.17855520991053,2.16296781068944,0.7225718736734,0.00120793594265925,0.0125174579668849,0.699215830411441,0.713926973432938,0.72236307905976,0.731446685240772,0.746880261519944,107.385211119861,1.04483820703011,17597.5939267319,388.508735319026,732.326688815098,16093.5854669366,17105.9213684945,17527.2389254272,18297.0969612815,18691.2111584519,3.55310586526045,2.4379777167548
