"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,3.45317367202394,0.00812426222795194,0.042560144841944,3.37544910592349,3.42181630655125,3.45358726420151,3.48166349858238,3.53805633099285,27.4434261231475,1.21259816597405,0.137892248183398,0.00253143024864469,0.014211577916121,0.11092195386409,0.127999036084348,0.137926425712448,0.147497689892414,0.165800034091721,31.5175659572814,1.09036064924242
