"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.00177374016721069,0.000213057272377068,0.000528610028206559,0.0010622490867063,0.00127882115263177,0.00174032372427306,0.00224142180175796,0.00279617191973949,6.15570884400802,2.11807947717198,0.989163925316923,0.000600037702699607,0.0133814844891795,0.962861348012002,0.980162477194041,0.989238654622296,0.99798590678379,1.01594728590614,497.337847921695,1.00717739957296,26672.7120542678,386.245774009125,894.925902763672,25200.4540303225,25841.6437006422,26588.7148293694,27515.3006563123,28068.1405293844,5.36842234647546,2.23738760445852
