"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.000751583253931008,0.000122228027715319,0.000265814654839219,0.000315308602779519,0.000589196081090107,0.000729814978547924,0.00089305948416924,0.00140893170727488,4.72951092939396,1.86945707247123,0.641507314746468,0.000590165798279115,0.00875465396708374,0.625647175221938,0.635402731262465,0.641109521490441,0.647467191596212,0.659333024687691,220.054318224946,1.00910687741202,30119.6857829483,481.684130580483,1099.9984926692,28057.9563602864,29410.7965836392,30019.3341020755,30648.1263499242,32522.9423094041,5.21506232772411,2.15062155118386
