"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,2.96293607272372,0.0157078057296471,0.0660753543536123,2.80866596983021,2.93169420910108,2.97720538560438,3.00449486590297,3.07364157618798,17.6948937398537,1.36394976776351,0.0227140705913715,0.00495737702387796,0.0167413936277217,0.00505476987132633,0.00882756057729102,0.0183913878799212,0.0321298177560444,0.0649632426105776,11.4045805331187,1.24487769105761
