"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,2.94043692033399,0.00946515290328837,0.0493921108466703,2.8352137328667,2.90586928161418,2.94372268352737,2.96293329472989,3.04658132295803,27.2307689592018,1.23860251161776,0.0208439230050167,0.00817564537408347,0.018134572613303,0.00186925575450736,0.00285535096639223,0.0173504003760268,0.0313332198729606,0.0655752925568601,4.92006181273413,1.38318494151784
