"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","valid_day","warnings","errors"
"1",2022-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2022-07-28,1.98366278507269,0.0646746663490188,0.347790397262619,1.40214886597996,1.72366277539337,1.95336911199955,2.22978922818077,2.71437269752415,28.9179018595886,1.11311929992321,-8.23327420152233,0.237340388529707,1.16727604586769,-10.7301296622274,-9.04080709497378,-8.10193626298758,-7.36340469694292,-6.34273262790291,24.1882165810997,1.12847532826408,0.999871485935394,3.74885131171974e-05,0.000126609036945568,0.999469054615152,0.999847096724302,0.99991988788202,0.9999511293782,0.999977080487423,11.4059898143287,1.37542334008209,1.98366278507241,0.0646746663490091,0.347790397262569,1.40214886597975,1.72366277539312,1.95336911199926,2.22978922818045,2.71437269752376,28.9179018595889,1.11311929992321,-8.23327420152233,0.237340388529707,1.16727604586769,-10.7301296622274,-9.04080709497377,-8.10193626298758,-7.36340469694292,-6.34273262790289,24.1882165810997,1.12847532826408,29.6102236957118,0.811411732281955,3.94809326977866,23.2970335816351,26.6320426798726,29.1483502721482,32.2634709146828,38.2702943838689,23.6751228890579,1.12904977998947,TRUE,"",""
"3",2022-07-29,1.87764760047906,0.0457305142269862,0.339741331425684,1.27463629177916,1.64197937436368,1.85916143467976,2.08592989297311,2.63970729473515,55.1930760403087,1.06003208980835,-8.21956660082454,0.1850729176819,1.17052292491054,-10.8074774985826,-8.90627847462813,-8.16687688387252,-7.37739243907614,-6.2051301716967,40.0012998770627,1.07077712077055,0.999915076197985,2.49436153100771e-05,8.43887060202374e-05,0.999650032334747,0.999898143404067,0.999947649163694,0.999968481595902,0.9999848700983,11.4458975741957,1.36907067387981,1.87764760047879,0.0457305142269805,0.339741331425635,1.27463629177898,1.64197937436344,1.85916143467949,2.0859298929728,2.63970729473476,55.1930760403065,1.06003208980835,-8.21956660082454,0.1850729176819,1.17052292491054,-10.8074774985826,-8.90627847462814,-8.16687688387252,-7.37739243907614,-6.2051301716967,40.0012998770627,1.07077712077055,29.6483790317427,0.626428708432283,3.9059521342231,23.0168755885352,26.8134792166288,29.4115945985704,31.9603184403653,38.214059204187,38.8785920007015,1.07142592136446,TRUE,"",""
"4",2022-07-30,1.69145350666776,0.0334514581260468,0.314956802111105,1.15547560921366,1.47168901026052,1.65616427086626,1.88009835550774,2.39835145890296,88.6485993711968,1.04065145422431,-8.11879180818775,0.127401525839064,1.13389026514482,-10.6858974731386,-8.77226271712004,-7.97563456161144,-7.33636736196825,-6.26183332223601,79.2123311992259,1.04278795281504,0.999935004604467,1.87730009327047e-05,6.32316494595034e-05,0.999747120418292,0.999922039198897,0.999958715003459,0.999975294453347,0.999988111114026,11.3449247204729,1.37416213350791,1.69145350666752,0.0334514581260418,0.314956802111059,1.15547560921349,1.47168901026031,1.65616427086603,1.88009835550746,2.39835145890261,88.6485993711975,1.04065145422431,-8.11879180818775,0.127401525839064,1.13389026514482,-10.6858974731386,-8.77226271712005,-7.97563456161144,-7.33636736196826,-6.26183332223601,79.2123311992259,1.04278795281504,28.1771535648878,0.419418340731204,3.67235769894243,22.1619133795202,25.6399286685348,27.706718933253,30.2656463453777,36.6447123917085,76.6646428532434,1.04464538459623,TRUE,"",""
"5",2022-07-31,2.1759574463233,0.0574335142634231,0.345522012418329,1.5749215867152,1.91747810357799,2.15934190034628,2.4052162411779,2.88349247394225,36.1926730227735,1.11823158919517,-8.78923413754873,0.204423215531799,1.16796189949819,-11.2295763846764,-9.57371520400044,-8.72786175058794,-7.88744410828271,-6.84221232842164,32.6435153027002,1.12864251882092,0.999928275065173,2.10377869856216e-05,7.06873670940391e-05,0.999714677206,0.999915055908889,0.999955413711837,0.999973121958152,0.999987480028028,11.2897286719896,1.38182802829367,2.17595744632298,0.0574335142634149,0.345522012418279,1.57492158671497,1.91747810357771,2.15934190034597,2.40521624117756,2.88349247394183,36.1926730227733,1.11823158919517,-8.78923413754873,0.204423215531799,1.16796189949819,-11.2295763846765,-9.57371520400043,-8.72786175058795,-7.88744410828272,-6.84221232842163,32.6435153027002,1.12864251882092,29.3118811657999,0.659305096625207,3.76223936627131,23.1644733449781,26.4051246223804,29.1098804969379,31.8639121906967,37.2754286081572,32.5626679597887,1.12754982003509,TRUE,"",""
"6",2022-08-01,2.27095225084666,0.0572548532402096,0.335716576749795,1.67833521615227,2.04000288529401,2.25105390810045,2.46768218242501,3.02913192827745,34.3811944402052,1.08365214510471,-9.3264060950363,0.235699129528583,1.28927402190111,-12.2443410907263,-10.0922936411194,-9.21519321128793,-8.39870194957465,-7.18690491827431,29.9208899455495,1.09624130871011,0.999896121588222,3.04032249254872e-05,0.000103066338915738,0.999586260928852,0.999877606345993,0.999934886932085,0.999961079210452,0.999981395890343,11.4919676300919,1.37025132811539,2.27095225084633,0.0572548532402006,0.335716576749746,1.67833521615203,2.04000288529372,2.25105390810012,2.46768218242465,3.02913192827701,34.3811944402062,1.08365214510471,-9.3264060950363,0.235699129528583,1.28927402190111,-12.2443410907263,-10.0922936411194,-9.21519321128791,-8.39870194957463,-7.1869049182743,29.9208899455495,1.09624130871011,30.4688197333356,0.758175746487008,4.16513519412318,23.6062501570517,27.5411864909774,30.0503874622927,32.949301733426,39.7087998245634,30.1799440273724,1.09602099747988,TRUE,"",""
"7",2022-08-02,1.89396472075518,0.0529286861270103,0.292987783109597,1.40710782873388,1.67585508003338,1.8721031887589,2.07984318738991,2.50834839855438,30.6419780057193,1.10626677125806,-8.40967160147218,0.219870128477033,1.05980815186702,-10.7443288264674,-9.0740836383726,-8.29155156903794,-7.60377154059552,-6.6807180115239,23.2338965363392,1.12543534559918,0.99987721829858,3.59820216088353e-05,0.000121236573295331,0.999501154228685,0.99985305441789,0.999924721769385,0.999954120741836,0.999978587187408,11.3526221994763,1.37400236892722,1.89396472075491,0.0529286861270047,0.292987783109554,1.40710782873367,1.67585508003314,1.87210318875863,2.07984318738961,2.50834839855402,30.6419780057169,1.10626677125806,-8.40967160147218,0.219870128477033,1.05980815186702,-10.7443288264673,-9.07408363837261,-8.29155156903793,-7.60377154059551,-6.68071801152389,23.2338965363392,1.12543534559918,27.6531401899594,0.689141946889728,3.33294032215484,22.2607310890601,25.1094807438413,27.3271092912348,29.7507012124361,34.8871451441535,23.3904029758754,1.12460341494264,TRUE,"",""
"8",2022-08-03,1.87097346443252,0.0530959464921208,0.324526048564168,1.30271260240648,1.64445509145985,1.83876870223836,2.08004250028254,2.57426379912302,37.3573782479889,1.08299993437046,-8.89361783197358,0.230599465276914,1.16506296152558,-11.3695329638006,-9.64088783377694,-8.75257618286732,-8.06132422988716,-6.98383871843458,25.5259667901219,1.09421715486647,0.999963324984127,1.07148655223174e-05,3.64344341609965e-05,0.999847402907107,0.99995549551121,0.99997728797936,0.999986380481421,0.999993473908813,11.5624697306748,1.36313484817723,1.87097346443225,0.0530959464921129,0.324526048564121,1.3027126024063,1.64445509145961,1.8387687022381,2.08004250028224,2.57426379912265,37.3573782479891,1.08299993437046,-8.89361783197358,0.230599465276914,1.16506296152558,-11.3695329638006,-9.64088783377696,-8.75257618286734,-8.06132422988716,-6.98383871843458,25.5259667901219,1.09421715486647,28.6121925798085,0.733707918062722,3.58550079541218,22.7268077219786,25.9915372498879,28.1704839751474,30.8784190759817,36.3004812517122,23.8810399143883,1.09434943512284,TRUE,"",""
"9",2022-08-04,2.46603767681157,0.109624657995224,0.465531661857233,1.66900011707251,2.13121353265651,2.43136427789872,2.75995741531016,3.45836369420396,18.0335797343131,1.12001907168736,-9.82102948397272,0.40903971997695,1.6672374746156,-13.4138677519141,-10.8544220840956,-9.690757507927,-8.60379127955653,-7.04402621063279,16.6136081132244,1.12967328979974,0.999809818400393,5.61811823431553e-05,0.000190813063117202,0.999234061163504,0.999773477714398,0.999882254383707,0.999929895053273,0.999965595848514,11.5354477686439,1.3645195807212,2.46603767681121,0.109624657995211,0.465531661857166,1.66900011707227,2.1312135326562,2.43136427789837,2.75995741530976,3.45836369420346,18.0335797343121,1.12001907168735,-9.82102948397272,0.40903971997695,1.6672374746156,-13.413867751914,-10.8544220840955,-9.690757507927,-8.60379127955652,-7.04402621063278,16.6136081132244,1.12967328979974,32.6414234687483,1.28866528979841,5.24436224214298,23.8889452681136,28.8729725682923,32.1737275501804,35.913029169122,43.9630439933949,16.5617071859533,1.13013801732804,TRUE,"",""
"10",2022-08-05,1.88795944174118,0.0321422761110431,0.280951599145721,1.39226497257113,1.69951101458316,1.87400017128931,2.05458838823177,2.51382180565937,76.4028856730537,1.05761394803311,-8.15210991887149,0.150228454592726,1.03557977624077,-10.5261810280209,-8.73753417173549,-8.08940190126301,-7.43704669389769,-6.41821346326192,47.5184998683002,1.07023167769423,0.999438988765832,0.000163137287135267,0.000550748262226825,0.997712461512469,0.999320546168636,0.999644688770046,0.999786558799029,0.999898914172815,11.3972427650876,1.37423121780068,1.88795944174091,0.0321422761110384,0.28095159914568,1.39226497257093,1.69951101458291,1.87400017128904,2.05458838823147,2.51382180565901,76.4028856730538,1.05761394803311,-8.15210991887149,0.150228454592726,1.03557977624077,-10.5261810280209,-8.73753417173548,-8.089401901263,-7.43704669389769,-6.41821346326192,47.5184998683003,1.07023167769423,28.3440328375401,0.507652763669509,3.3995866839414,22.7307691886073,25.9896239417676,28.0995792402192,30.2973271591346,36.3234922578291,44.8454854143816,1.07093442392579,TRUE,"",""
