"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,1.05104812390124,0.00765078407506502,0.0463798141256977,0.976620057488051,1.00718476058812,1.05638926601226,1.08574284759338,1.13710086647774,36.7490500462337,1.13439448140374,0.0130879244745844,0.00149449108910002,0.0100752273896539,0.00275647213235954,0.00452395981947268,0.0103022336657885,0.0183712242533233,0.0387544632651233,45.448866190925,1.07197992469707
