"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.00119708824949187,0.000184142007765885,0.000371131191612904,0.000712533819657052,0.000897035321627455,0.00114288967697596,0.00137841512045327,0.00207904391600355,4.06208646833168,1.991118646264,3.22371169931712,0.00219923065353651,0.0463743322491342,3.133804614333,3.19326567018378,3.22270666827259,3.25558592767334,3.31396033216517,444.64537361389,1.00484062179222,27152.7430628739,422.435535546149,869.053487023746,25375.3139622548,26610.2239095742,27159.165142379,27880.2347739391,28564.7507696321,4.23225790264724,1.83812198614052
