"","date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
"1",NA,NA,1,0.00606175213228788,0.00161253457560144,0.00252998611274074,0.00266030314505963,0.00374235394838767,0.00587073122948034,0.00795394675973757,0.011410469526142,2.46160408372331,2.69872358988394,1.59866429074044,0.00374885501327048,0.0226268216263891,1.55596110530293,1.58227721282118,1.59871017995721,1.61393126577395,1.6435236449693,36.4292153895347,1.0567594693107,20171.3331776295,801.591426733766,1254.82965173618,18039.6390128975,19113.223551115,20003.1854514438,21341.2100984954,22325.9691477944,2.45054915222915,2.78302378632155
