"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,2.75716894225054,0.00616314317652566,0.0475106801435203,2.66774327986905,2.7242345741034,2.75990369657561,2.78989232483869,2.84352344081539,59.4262028849075,1.07470600955043,0.0199634748839834,0.00136896572812527,0.0124417274119431,0.00284500923271894,0.0101599863803689,0.0174218885230956,0.027412133309101,0.0489844699116114,82.5992706676235,1.04074776869241
