"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,3.39547101912528,0.00509907013988032,0.0316276942191286,3.33135135199326,3.37429450019723,3.39563167610336,3.41632184081039,3.45699560722278,38.4727376336303,1.13788882537555,0.121833058528665,0.00264190485032886,0.0121236444126385,0.0983220464663269,0.113075807972431,0.122130801925454,0.130288930488213,0.144942036834199,21.0587231712398,1.16017889795165
