"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,5.83747055465714,0.329662442653227,0.473298293397469,5.37137654632204,5.52971825281843,5.61342672041159,6.07461962574921,6.699231853734,2.06125125249113,6.09540592188473,0.297676828334928,0.114801194348819,0.162744159738725,0.00416795929148467,0.283471956916296,0.38627904203999,0.396762904994497,0.413047039868363,2.0096388233162,14.7997593939691
