"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00124410349430487,0.000128635806332223,0.000365373542239436,0.000643376490215437,0.000989805956691464,0.00120594177818597,0.00148754294687151,0.00204183315895794,8.06771308672393,1.80511510156153,1.37756013072236,0.000822888833209465,0.0182020547575887,1.34291644672495,1.36535079015018,1.37673995594017,1.38973118502065,1.415115209386,489.28116215546,1.00802878267936,27483.1482708119,313.437585353258,899.289141149238,25868.9309315505,26821.4083317788,27439.8258062775,28040.0569787786,29311.2326409701,8.23183302925102,1.94536378113793
