"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00379999386486733,0.00107559136914048,0.00190978310959593,0.001310531446475,0.00224840961038648,0.00327579370352125,0.00500439844097814,0.00832017296496828,3.15263344716784,3.14243775020487,1.74891659059098,0.00991118048432237,0.0310364184715506,1.67830654681239,1.73036541424054,1.75165746874982,1.77035113227994,1.80539555462715,9.80601217878278,1.23191205445137,23812.8272707317,815.278982963598,1431.99026182314,21214.394829913,22638.752108568,23879.1736345432,24998.1412381523,26602.8366343683,3.08508856153409,3.01495089814529
