err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
8.7465722067753e-4,8.97986407633819e-5,2.3016624181939e-4,3.8246521903607e-4,7.4525789344278e-4,8.8414189615784e-4,0.00103489863581179,0.00126720839669241,6.56967260112201,1.64783610233463,0.501179214119669,0.00117268253999145,0.00722042190675327,0.487970650815777,0.496265917550007,0.500855566974283,0.505872559102808,0.516311189439821,37.9109120211888,1.08098006716126,29320.352591558,369.501512233266,892.171865432042,28101.4435945146,28700.5916942285,29171.6640855603,29668.487972098,31627.4556693503,5.82994700627842,1.93851469717159
