Date,solar_time,err_obs_iid_mean,err_obs_iid_se_mean,err_obs_iid_sd,err_obs_iid_2point5pct,err_obs_iid_25pct,err_obs_iid_50pct,err_obs_iid_75pct,err_obs_iid_97point5pct,err_obs_iid_n_eff,err_obs_iid_Rhat,err_proc_iid_mean,err_proc_iid_se_mean,err_proc_iid_sd,err_proc_iid_2point5pct,err_proc_iid_25pct,err_proc_iid_50pct,err_proc_iid_75pct,err_proc_iid_97point5pct,err_proc_iid_n_eff,err_proc_iid_Rhat
 2022-07-29, 2022-07-29 04:13:13,2.70086455642271e-5,1.25817218096364e-5,9.069899909168e-4,-0.00178008391968352,-5.2496978402416e-4,1.12375689296229e-5,5.6763235896539e-4,0.00183832672328088,5196.66632651763,0.999216982603024,-0.833838044025486,0.030279581981996002,0.0952412705655262,-1.014964585975,-0.8998282650192,-0.83716476710391,-0.774843410420764,-0.623873360450524,9.89351485782708,1.15012920837551
 2022-07-29, 2022-07-29 04:28:13,-1.9107304771349e-5,1.17226875799456e-5,8.6133302607631e-4,-0.00177421131135083,-5.4921532229257e-4,-1.26489487510817e-5,5.0674408380491e-4,0.00170658886202082,5398.68288120564,1.00017517781416,-0.922788452460973,0.0297276258917262,0.0938338034241785,-1.10057253000239,-0.98847034495249,-0.926738775630976,-0.86273714867578,-0.722167991226089,9.96318481613633,1.14955671175437
 2022-07-29, 2022-07-29 04:43:13,-8.60570715682529e-6,1.29521343307422e-5,8.9051084692038e-4,-0.00181008120684882,-5.5876040956137e-4,-7.45195310836166e-6,5.6427908429168e-4,0.00172489256164245,4727.11042605883,0.999701687545786,-0.866417272866185,0.0279335720257785,0.0901489839889965,-1.03849506515551,-0.927339125224096,-0.867900895000366,-0.810858975782617,-0.670512420631825,10.4152265941813,1.13825833120743
 2022-07-29, 2022-07-29 04:58:13,8.40595801757615e-6,1.22452571098318e-5,9.0108845936166e-4,-0.00182186760412504,-5.348226163433e-4,-8.94104787718675e-6,5.3480733958211e-4,0.00184334357608933,5415.00720034799,0.99993144014366,-1.00255912602782,0.0237992261149049,0.0825508919846866,-1.16164050866179,-1.05834021421619,-1.00593192915464,-0.948161688933497,-0.827283071322445,12.0314472174406,1.12149775968469
 2022-07-29, 2022-07-29 05:13:13,-1.03472370036675e-5,1.56790236766664e-5,9.3611483649066e-4,-0.00185879890326854,-5.8534940395249e-4,3.4519614380279502e-006,5.6544470517883e-4,0.00189610456970886,3564.67733662201,1.00082656029155,-0.875534677209106,0.0204878308834596,0.0770921371704951,-1.02762183510187,-0.92490565580996,-0.878351586970461,-0.826991189082221,-0.716112437770193,14.1588574634497,1.10345149390403
 2022-07-29, 2022-07-29 05:28:13,-7.11069858832847e-6,1.28842628437232e-5,9.068664467695e-4,-0.00180748394261379,-5.6207695062782e-4,-1.00471639221666e-5,5.1764006044297e-4,0.0018517423674778,4954.13133208083,0.999292087618892,-0.830346251166505,0.0171607450937084,0.0715313131771391,-0.968825909022161,-0.877972520364357,-0.831871215064772,-0.78532077991184,-0.682880803134517,17.3748120431628,1.08629703723756
 2022-07-29, 2022-07-29 05:43:13,-3.18116956268844e-5,1.28049049433484e-5,9.0341996907994e-4,-0.00188197703137167,-5.6841999440671e-4,-5.1960268275586e-5,5.2254715748079e-4,0.00177374970358026,4977.67633748669,0.999733347983885,-0.639882710311249,0.0141603121062012,0.0664840009986447,-0.776742011393974,-0.683621047338016,-0.640624584369925,-0.59614356664203,-0.5124033637504,22.0439107130813,1.07021894718051
 2022-07-29, 2022-07-29 05:58:13,1.87640747499576e-5,2.45592961843096e-5,9.2059472413839e-4,-0.00180961058808815,-5.3680929808264e-4,1.53263237878676e-6,5.372177817744e-4,0.00192608342572924,1405.09319311706,1.00237593346774,-0.794574379750635,0.008964578848301,0.0624154205471326,-0.917796010332811,-0.834508897622199,-0.79482591225446,-0.755423559126319,-0.669952665498912,48.4756922088266,1.03974891905582
 2022-07-29, 2022-07-29 06:13:13,-4.36659634469816e-5,2.26601968938735e-5,9.0170810301577e-4,-0.00184300483683142,-5.9456748578767e-4,-3.99227645013767e-5,4.956512729588e-4,0.00178898527617279,1583.45084651788,1.00273442639757,-0.626937928712317,0.00705362441873236,0.059869155828247,-0.744872866392488,-0.666893075245538,-0.627934680994025,-0.588163130067288,-0.507388403592616,72.0413108427882,1.0317349495672
 2022-07-29, 2022-07-29 06:28:13,-1.00272038628093e-5,1.34203822477258e-5,8.8077301812752e-4,-0.0018361262259790601,-5.5398193159939e-4,8.2404352559351e-6,5.178444343008e-4,0.00175885085854874,4307.23167516958,1.00011822599183,-0.523229676149216,0.00278866449406194,0.0583425042499628,-0.63996873293313306,-0.560705254724608,-0.522873893364172,-0.486429258789584,-0.408409569075215,437.701060325711,1.01366684982602
 2022-07-29, 2022-07-29 06:43:13,-2.07529215451379e-5,2.0734613031331e-5,9.0527822015572e-4,-0.00178402902767791,-5.7982322497007e-4,-3.07309216864837e-5,5.4542355371456e-4,0.001805455518803,1906.21672068156,1.00016113150077,-0.218223670454279,9.1056701944216e-4,0.0558533354927931,-0.329162251285864,-0.254761203841835,-0.217909457710268,-0.181468002818553,-0.110846055185663,3762.481690015,1.00349962490303
 2022-07-29, 2022-07-29 06:58:13,-1.86390577217375e-5,1.591205915848e-5,9.0892464571768e-4,-0.00182277268972753,-5.8100264742533e-4,-2.49850285900521e-5,5.6105947401707e-4,0.00176961766074117,3262.89418292789,1.00042465095848,0.115818743435954,9.2985607363611e-4,0.0582838335558234,4.4639344901338e-4,0.0781827101274095,0.116006367235044,0.15483251192181,0.229874446284249,3928.8437229432,0.999992422740702
 2022-07-29, 2022-07-29 07:13:13,3.22844377695812e-5,1.76772146642879e-5,9.3543337024574e-4,-0.00183235251318274,-5.2927766353372e-4,1.57696636877702e-5,6.0526804540739e-4,0.00193277319701624,2800.25799396421,1.00126828918759,0.079226561184764,0.00225615978794305,0.0601991684807539,-0.0391994149809252,0.0392478431184861,0.0798136596614491,0.120374970154382,0.192487805770528,711.936527722831,1.0108655755172
 2022-07-29, 2022-07-29 07:28:13,1.32362768345331e-5,2.5034799364636e-5,9.3641303261447e-4,-0.0018285871244359,-5.367406482839e-4,1.27192845855717e-5,5.8509003050533e-4,0.00189036469041728,1399.09327280989,1.00115408708906,-0.266490971947135,0.00479055410874179,0.0624896272933232,-0.388735775439884,-0.307458972139226,-0.265301316156992,-0.224812425819757,-0.144076294468288,170.154864363464,1.02078877881057
 2022-07-29, 2022-07-29 07:43:13,-3.6286105073021e-5,2.04825779801871e-5,8.9349471755214e-4,-0.0018553894542122,-5.8292586287933e-4,-5.20596563111653e-5,5.0937745586354e-4,0.00176283520704557,1902.89464773959,1.00099300726916,-0.347920937368894,0.00666007415708329,0.0657539248082123,-0.478941374430952,-0.391165505863388,-0.346799486164382,-0.302191103687011,-0.223844042671584,97.4732017110477,1.02991743043469
