err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
0.00118309279214554,2.1549778262439e-4,4.1447064696995e-4,6.0125204851776e-4,8.6598176625228e-4,0.00114246988251983,0.0013873841513535,0.00233857961740718,3.69915003511134,2.12918959502146,0.826133572704951,0.00230558647749877,0.0116940458993692,0.803860421902244,0.817872847453888,0.825560093086287,0.835058509579107,0.84517945617931,25.7256736304903,1.16676065376761,26663.8901298221,582.949270747734,1009.82148788924,24469.589950533,26041.1424080608,26590.7265357374,27413.6626609353,28493.7528021291,3.00073531093641,2.56732468890442
