"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.0011834607677098,0.000204715229162346,0.000466929596253144,0.00060453532359443,0.000822203354309029,0.00107289166540096,0.0014331518839182,0.00233876947706237,5.20238514881818,2.30754233599349,3.37778097160329,0.00210055746199534,0.0453952781122825,3.28967254182187,3.34687101765994,3.37811487547934,3.40904335247841,3.46479148595894,467.038012425225,1.00360237903284,25350.453296242,517.258461024579,1032.86046807096,23257.0525285557,24634.4809939024,25425.9908784004,26162.1033839233,27013.3136467952,3.9872007674501,2.47444017151605
