"","date","solar.time","err_obs_iid_mean","err_obs_iid_se_mean","err_obs_iid_sd","err_obs_iid_2.5pct","err_obs_iid_25pct","err_obs_iid_50pct","err_obs_iid_75pct","err_obs_iid_97.5pct","err_obs_iid_n_eff","err_obs_iid_Rhat","err_proc_iid_mean","err_proc_iid_se_mean","err_proc_iid_sd","err_proc_iid_2.5pct","err_proc_iid_25pct","err_proc_iid_50pct","err_proc_iid_75pct","err_proc_iid_97.5pct","err_proc_iid_n_eff","err_proc_iid_Rhat"
"1",2022-07-27,2022-07-27 04:12:50,-6.77517257380626,0.701894371206366,0.992876789536557,-8.29264930063215,-7.32441267225592,-6.54440361144106,-5.99513459106779,-5.71928095262855,2.00100050101872,101097.455669792,36.8806199910223,21.1802326486373,29.9608634254477,5.63298235240328,7.67405044452698,36.2726082599368,65.4797789572434,69.3435159417573,2.00100050120675,75177.2696983316
"2",2022-07-27,2022-07-27 04:27:50,-8.69436195077273,0.634593408594724,0.89767505208553,-9.42122596653294,-9.41568672543357,-9.06845865149915,-8.34713994762008,-7.21930255564771,2.00100050130216,54570.6330175258,-13.3632084239862,10.9149085005426,15.4398720903436,-30.4349932096172,-25.1841177618371,-16.5137577573524,-4.69294784134473,10.009991870243,2.00100050185122,42872.7136868383
"3",2022-07-27,2022-07-27 04:42:50,-7.99759301961551,0.462513883672924,0.654256992057291,-8.89852548081257,-8.43011518483984,-7.96928489702374,-7.53677055931229,-7.15321266639297,2.00100050197877,43799.0364840685,3.28841426446068,18.1189269958611,25.6304407153903,-22.7935202294872,-18.0150241135315,-3.10181942010534,18.2020944974249,42.151342584278,2.00100050194707,47292.6292603448
"4",2022-07-27,2022-07-27 04:57:50,-8.17967138548282,0.663876642786353,0.939098156256651,-9.72135011717684,-8.48118530046921,-7.88641035880763,-7.58489871790957,-7.22451130776471,2.00100050192213,52032.4604108389,2.93599813432442,8.85088207605205,12.5201679136743,-14.2914341257151,-5.50080620011857,3.591367235645,12.0276690680947,18.8521120462358,2.00100050326354,36131.4072137477
"5",2022-07-27,2022-07-27 05:12:50,-8.33728268163866,0.250433803904141,0.354255457207472,-8.90603842344334,-8.43554491870767,-8.25528185719757,-8.15704140445846,-7.93247882314202,2.00100050377563,33081.549120737,-5.86528786460229,17.8325833260704,25.2253883304532,-49.2230792703035,-7.94377310204054,6.06844864216258,8.14656760373088,13.6249000753493,2.00100050072668,83855.5281792578
"6",2022-07-27,2022-07-27 05:27:50,-8.04828833825185,0.907159227029029,1.283237731836,-9.13859947356718,-8.75274249241149,-8.59760401724857,-7.89316621931221,-5.85929149203603,2.00100050085995,68933.7289963991,1.93019396418889,33.4307859969125,47.2900949620884,-53.9709024835478,-31.931629913089,-5.38215180038351,28.4798562124967,72.4566806078061,2.00100050046484,108948.178494814
"7",2022-07-27,2022-07-27 05:42:50,-8.18340721083718,1.05674503490177,1.49483691634499,-9.67999942638595,-9.42472678213922,-8.57799531102818,-7.33667707787253,-5.89763699145682,2.00100050041632,138743.598629336,-10.7710516101983,22.659098989975,32.0528193152368,-59.340194939138,-27.4746785685883,-5.38529661773327,11.3191341611611,27.0266306420418,2.0010005009657,73195.770903863
"8",2022-07-27,2022-07-27 05:57:50,-7.66072867294139,0.476364468806014,0.673849576214067,-8.54328620482294,-8.16107800967025,-7.65050454008763,-7.15017550687151,-6.79863187914233,2.00100050226293,43163.114749714,-10.9351476656039,11.3743756540506,16.0898192801099,-26.0357144336323,-25.9351705640803,-14.9536904591886,0.0459874478488862,12.2018632838012,2.00100050245753,48121.72128806
"9",2022-07-27,2022-07-27 06:12:50,-7.14848098364909,0.878809085644381,1.24313455026119,-9.23896110658887,-7.36239137090546,-6.69296256445128,-6.47908488642637,-5.96900801448048,2.00100050060746,148672.658198551,25.8184543408612,27.2022751597478,38.4794475252514,-31.5154049523381,5.19262301581718,30.9488411258306,51.5749356828298,72.891712534016,2.00100050048592,144474.571778453
"10",2022-07-27,2022-07-27 06:27:50,-8.50882405523443,0.660300804829981,0.934039892649512,-9.68985642904236,-9.28188013895485,-8.43947604909509,-7.66642433649021,-7.46650651530768,2.00100050043816,109115.395499262,-15.1367038397531,23.4473125332578,33.1678003796544,-63.7825420777264,-34.4826950741023,-10.9179403626539,8.42740701044447,25.0722660635107,2.00100050110373,66802.4262154418
