err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
8.4049976491355e-4,1.2727957831199e-4,2.789749360454e-4,5.1072560996492e-4,6.3292681496646e-4,7.6903441521503e-4,9.5865710973858e-4,0.00154617941523675,4.80410972234499,1.6329289698665,0.638804916829169,4.951317747147e-4,0.00872697127185389,0.622425325772103,0.632723213591527,0.638634030506238,0.644516652862139,0.656262364906702,310.660113902175,1.02041137722588,29737.5308696401,452.588742706295,895.566541668614,27801.5022132077,29213.0893456688,29860.7632346585,30438.9955392542,31074.9415572881,3.9155089858246,1.74123682652451
