err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
0.00274810723710483,2.8816736344513e-4,7.5545721649276e-4,0.00153783208981886,0.00220539536718649,0.00261949471599931,0.00324800255283863,0.00443944353625685,6.87274391985283,1.45847472176737,1.88262194550678,8.3842160650834e-4,0.0265598819414401,1.83202691949224,1.86367780348814,1.88296026461857,1.89992480751414,1.93545938414907,1003.52306095607,1.00381092039676,23868.0273262962,344.463669156297,812.402234165369,22345.5573977725,23269.0332222521,23903.7882265493,24404.3344586898,25477.2840082811,5.56231233306738,1.51458631387663
