err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
0.00172919984041975,5.4771378765006e-4,9.0783805541845e-4,4.6496139982123e-4,9.7306510673972e-4,0.00146579994214043,0.0025138208169641,0.00359280015460725,2.74732109293247,2.92002553419636,0.724359113241834,5.6368232655455e-4,0.0124634759335156,0.700928095256404,0.715726952768212,0.724329647290063,0.732355783772899,0.749406911859762,488.888162895416,1.00979139118805,17150.101711747,594.779329325662,1052.36909781019,15481.7082812605,16160.0062829026,17179.6207200671,17975.8217895208,19401.1985887042,3.13057735825028,2.7153709504837
