Date,solar_time,err_obs_iid_mean,err_obs_iid_se_mean,err_obs_iid_sd,err_obs_iid_2point5pct,err_obs_iid_25pct,err_obs_iid_50pct,err_obs_iid_75pct,err_obs_iid_97point5pct,err_obs_iid_n_eff,err_obs_iid_Rhat,err_proc_iid_mean,err_proc_iid_se_mean,err_proc_iid_sd,err_proc_iid_2point5pct,err_proc_iid_25pct,err_proc_iid_50pct,err_proc_iid_75pct,err_proc_iid_97point5pct,err_proc_iid_n_eff,err_proc_iid_Rhat
 2022-07-29, 2022-07-29 04:11:55,2.4958890249662e-4,NA,8.0663206091917e-4,-0.00152745279524011,-2.2027245019851e-4,3.0955523916542e-4,8.4907569588921e-4,0.00172223031616592,NA,1.12248369472099,-0.774099329615247,0.0186629947985733,0.147552567980986,-1.09319598431139,-0.861372550585719,-0.726157392110038,-0.723829467835889,-0.48030336376377,62.5073193671578,1.04093511913103
 2022-07-29, 2022-07-29 04:26:55,-1.4278931536938e-4,NA,7.4017999487037e-4,-0.0016725889719722,-3.8325212582002e-4,-3.3852934585798e-4,2.423291900695e-4,0.00154269490713643,NA,1.02054178266657,0.068578925691659,0.00484927099459563,0.144104805355012,-0.231055508991834,0.00233435853908801,0.054614496170044,0.143384592584253,0.382224324121931,883.088068191722,1.00992729759949
 2022-07-29, 2022-07-29 04:41:55,9.84109970257401e-5,NA,7.5683696860176e-4,-0.0014549553850725,-1.6152081824261e-4,-4.35934924620796e-5,3.9892046410239e-4,0.0018452390720193,NA,1.01218891828625,-2.32227322655051,0.0669088249465654,0.16819078331171,-2.66849625443717,-2.44743462233462,-2.30150410969639,-2.17589142735139,-2.05655195374775,6.31884323003362,1.21728311915873
 2022-07-29, 2022-07-29 04:56:55,-7.70428381187e-4,NA,0.0013219318493447,-0.00262981455354705,-0.00262981455354705,-3.8287241804813e-4,1.7171432300511e-4,0.00143927633600218,NA,1.80333328832147,-0.218984899473722,0.0939335628087457,0.184915638122128,-0.436139986275866,-0.435619480934279,-0.209206808326275,-0.0794604319986844,0.137014321013363,3.8753032365576,1.41762432946785
 2022-07-29, 2022-07-29 05:11:55,3.1166555096278e-4,NA,9.793576069244e-4,-0.00171087528408518,-3.2836032238048e-4,2.2630278634583e-4,0.00141745183488418,0.00154883883562018,NA,1.35868914113668,0.835611606195667,0.0409655246382366,0.139613298197237,0.538289722689924,0.737975311899905,0.865050690553567,0.934336852993455,1.07888213824446,11.6149282537539,1.11198580913888
 2022-07-29, 2022-07-29 05:26:55,8.81887723744019e-5,NA,7.42753370182e-4,-0.00134974063486593,-1.5078413365365e-4,-1.1949380334463e-4,4.0628672865095e-4,0.00188014344953698,NA,1.02055269404089,-1.5821829501852,0.0349448310744656,0.134980153051644,-1.82067670803383,-1.66073303742726,-1.61880119116652,-1.49881320107098,-1.27487570985372,14.9201758461705,1.09021049139882
 2022-07-29, 2022-07-29 05:41:55,2.2227682152459e-4,NA,9.4816616309973e-4,-0.00187000908957038,-3.4121234118345e-4,2.1590116647818e-4,0.00116023531118792,0.00160518980865199,NA,1.25099326369186,-0.643470695862156,0.0567411370694388,0.146522972272555,-0.95112090597796894,-0.748434839676316,-0.62767661436685,-0.51223151771912,-0.421875551639856,6.66830369249384,1.19549968563815
 2022-07-29, 2022-07-29 05:56:55,-1.6442363245872e-4,NA,7.7887830132563e-4,-0.00158266037357762,-6.9300601497701e-4,-2.6184228340397e-4,2.7572099782524e-4,0.00159129701888991,NA,1.09867166097426,-0.917696521539756,0.0367752226115358,0.126816097287623,-1.13469401647067,-1.00621240659504,-0.944950042163925,-0.83309629963519,-0.641383835993979,11.891541258003,1.10801201146308
 2022-07-29, 2022-07-29 06:11:55,3.1969602723627e-4,NA,9.256914233587e-4,-0.00157637950479264,-2.9720996755555e-4,2.584909879415e-4,0.00131404889236464,0.00166068898524703,NA,1.3084299309059,-0.542851685216008,0.0626882545308037,0.144389460618568,-0.828012657872324,-0.650257392815047,-0.538946671712679,-0.397864290004809,-0.33688777812897,5.3051617871695,1.26064711458499
 2022-07-29, 2022-07-29 06:26:55,-2.6175042297354e-4,NA,8.072461161478e-4,-0.00188232335484475,-7.2076337765558e-4,-3.5867632385144e-4,2.13460928149e-4,0.0014640114153146,NA,1.06941265534754,0.800210761402429,0.00254544562609036,0.119929734076195,0.539825537846711,0.738826591966052,0.818566002042763,0.85516994411689,1.04311646728217,2219.86259135025,1.00805181974861
