"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00230069879909725,0.000295870750804965,0.000552688228037419,0.00130614601203866,0.0019710096590898,0.00231810875897584,0.00267804876906793,0.00337297943240917,3.48944503095162,2.1289242931802,2.99247773922873,0.00161905695125631,0.0419871167709881,2.91177173569817,2.96438993883256,2.99188923130781,3.02044852020941,3.07721338688564,672.524104250498,1.00292180022585,25509.2304496078,448.173901804543,783.442683457987,24244.1507585023,24949.441056219,25384.6783903826,25883.3766745804,27150.1592773096,3.05577470906403,2.21838994444551
