"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.000991822765485519,0.000126391176984401,0.000257357705293778,0.000564735076107874,0.00083691473787873,0.000956999574463248,0.00112611812099098,0.00160982663804265,4.14611014093288,1.66311269395527,1.3017219573552,0.000746821467787067,0.0164822923901146,1.26875257800707,1.29064165481908,1.30171053870524,1.31273827562085,1.33395491265482,487.081507213539,1.00340902447462,29183.9472790501,436.25579937642,796.130045230829,27603.2983901304,28693.1791092532,29192.8497465677,29600.6320021933,30815.1405023036,3.33031720947543,1.80029312204859
