"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","valid_day","warnings","errors"
"1",2022-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2022-07-28,0.832733060081766,0.041108644550907,0.245755931379047,0.421041899593506,0.661295006716761,0.816089940420795,0.983141136810968,1.38232661705537,35.7389428695957,1.12916707744953,-4.76921942454591,0.131945863100215,0.713550072603592,-6.35114059408913,-5.20111393864686,-4.71879612080649,-4.22942764799018,-3.61431116460299,29.2453856514762,1.1510742557192,0.999993058071954,1.9723975781872e-06,5.10599604369016e-06,0.999981046639607,0.99999000136456,0.999994062669085,0.999997166143486,0.999999149464168,6.70150007370295,1.82732065191348,0.832733060081645,0.0411086445509011,0.245755931379011,0.421041899593445,0.661295006716666,0.816089940420677,0.983141136810826,1.38232661705517,35.7389428695956,1.12916707744953,-4.76921942454591,0.131945863100214,0.713550072603591,-6.35114059408911,-5.20111393864685,-4.71879612080649,-4.22942764799018,-3.614311164603,29.2453856514762,1.1510742557192,37.53691034502,0.866641382058424,4.53149490310343,30.5244489192598,34.0263677877868,37.1818080403145,40.3177984575705,47.6864074650863,27.3403548048614,1.15546278369861,TRUE,"",""
"3",2022-07-29,0.891640194758842,0.0422616254313426,0.22602862339329,0.496853378745258,0.740669321899648,0.875183202973619,1.02426126986744,1.36626277062702,28.6045083118863,1.14628112150123,-4.63518549660752,0.120111431217335,0.611513749389296,-5.93530213679578,-4.97675302635934,-4.59899775592841,-4.2208267618497,-3.57454900003567,25.9205235084685,1.1600486078328,0.999993977612148,1.73232354211519e-06,4.40414022105505e-06,0.999983241346802,0.999991401352986,0.999994734182347,0.999997592809384,0.99999925289391,6.46344802277836,1.77695092377723,0.891640194758713,0.0422616254313366,0.226028623393257,0.496853378745186,0.740669321899541,0.875183202973493,1.02426126986729,1.36626277062682,28.6045083118862,1.14628112150123,-4.63518549660752,0.120111431217335,0.611513749389297,-5.93530213679579,-4.97675302635934,-4.59899775592841,-4.22082676184971,-3.57454900003567,25.9205235084685,1.1600486078328,35.3565598771485,0.739867419120928,3.70803196232092,28.9960052086833,32.7677916317082,35.0647535512623,37.4039607868769,43.3082734734879,25.1176573617625,1.16041848071122,TRUE,"",""
"4",2022-07-30,1.00318397854839,0.0514760101774649,0.281425132163545,0.550938647486693,0.802427247685582,0.969342343456068,1.17047613580219,1.66146284567936,29.8893177010599,1.12557940592359,-4.60485551854231,0.142412738727943,0.753756722622963,-6.35344635716757,-5.06398260566408,-4.50593601477988,-4.06103600165056,-3.42671667859477,28.013328902414,1.13479510761403,0.999993480067494,1.82819291122608e-06,4.80030906828166e-06,0.99998181478882,0.999990650780983,0.999994530429907,0.99999740852941,0.999999156734975,6.89436638791508,1.79761360646318,1.00318397854824,0.0514760101774575,0.281425132163504,0.550938647486614,0.802427247685466,0.969342343455929,1.17047613580202,1.66146284567912,29.88931770106,1.12557940592359,-4.60485551854231,0.142412738727943,0.753756722622963,-6.35344635716757,-5.06398260566407,-4.50593601477988,-4.06103600165056,-3.42671667859477,28.013328902414,1.13479510761403,38.315143979972,1.00217508234987,5.05664873839367,30.5840967507743,34.622391225637,37.6395888837555,41.2212419416731,50.2669013977248,25.4588259323521,1.13853471263034,TRUE,"",""
"5",2022-07-31,1.1392182957945,0.0520415182527306,0.264824715650411,0.649882517080228,0.951624025624579,1.12878566062197,1.3147026255692,1.69200005712692,25.8950714119386,1.1550145657475,-4.30471562445114,0.131200899739257,0.636601168105071,-5.69796481571925,-4.73452267134238,-4.26015092238729,-3.85507301332457,-3.16285130690346,23.5429692680164,1.17070558572772,0.999993350180063,1.91267654206745e-06,4.87513587353012e-06,0.999981918464371,0.999990598852493,0.999994266080327,0.999997309034578,0.999999149503566,6.49666369240303,1.79594766417121,1.13921829579433,0.0520415182527233,0.264824715650372,0.649882517080134,0.951624025624441,1.12878566062181,1.31470262556901,1.69200005712668,25.8950714119384,1.1550145657475,-4.30471562445114,0.131200899739257,0.636601168105071,-5.69796481571925,-4.73452267134238,-4.26015092238729,-3.85507301332457,-3.16285130690346,23.5429692680164,1.17070558572772,37.288368112113,0.944754003736873,4.51689798596854,29.4287940979999,34.0536499346158,36.8878528757515,40.2619705820204,46.9603477136892,22.8582554668172,1.1740806314273,TRUE,"",""
"6",2022-08-01,1.30257109254247,0.0359767382867644,0.219000422395355,0.894782985076533,1.15025731406945,1.29374255289121,1.4404046800788,1.75037919445614,37.0549584950347,1.13920231814742,-3.75409277681303,0.0828297815491385,0.47530207970696,-4.75525195284859,-4.04679831123742,-3.73981008477262,-3.41536792139705,-2.90772249640637,32.9280791645835,1.15987821414517,0.999984742426632,4.31986557097662e-06,1.12673908062323e-05,0.999957816052602,0.99997808235751,0.999987069192679,0.999993874765539,0.999998060926238,6.80309054682026,1.79888234289571,1.30257109254228,0.0359767382867595,0.219000422395323,0.894782985076404,1.15025731406929,1.29374255289103,1.44040468007859,1.75037919445589,37.0549584950342,1.13920231814742,-3.75409277681303,0.0828297815491385,0.47530207970696,-4.7552519528486,-4.04679831123742,-3.73981008477262,-3.41536792139705,-2.90772249640637,32.9280791645835,1.15987821414517,34.655629212245,0.62940039723413,3.49311763320662,28.3808282500183,32.2553303567845,34.4133586588623,36.852424491438,42.2575270729515,30.8015375946915,1.17217010938035,TRUE,"",""
"7",2022-08-02,1.12339161840067,0.0516596941330662,0.264539219120179,0.68212150595438,0.934781141599236,1.0977871548358,1.28498431451954,1.6988603737592,26.2226436706104,1.14362102853706,-3.9105386259665,0.127073544199924,0.61195759405813,-5.25267170453206,-4.27851498810252,-3.84914242560737,-3.4626891087386,-2.92081747029422,23.1916886034374,1.16126453748878,0.999991887487728,2.3208939630212e-06,5.93588777536374e-06,0.999977195808455,0.999988350218258,0.99999307298612,0.999996666709828,0.99999895585161,6.5412502645295,1.80683552257412,1.12339161840051,0.0516596941330586,0.264539219120141,0.682121505954281,0.934781141599101,1.09778715483564,1.28498431451936,1.69886037375896,26.2226436706105,1.14362102853706,-3.9105386259665,0.127073544199924,0.61195759405813,-5.25267170453205,-4.27851498810253,-3.84914242560737,-3.4626891087386,-2.92081747029422,23.1916886034374,1.16126453748878,36.3157794639138,0.946205841840717,4.4442501339287,29.3335664245543,33.0135170242479,35.7709556434377,38.9477854440354,46.2672873110985,22.0610276160319,1.16944375892822,TRUE,"",""
"8",2022-08-03,1.24816361705739,0.0524018436632893,0.258388394971658,0.791657442204451,1.06976621701342,1.23290174728478,1.39561230165149,1.82218948963296,24.313801920035,1.14302788246185,-3.81738373357284,0.115948473497003,0.548720383108528,-5.05360736312674,-4.12339908570167,-3.77674332127739,-3.43992261091851,-2.85728693742013,22.3960854275411,1.15230074102119,0.999993187364778,1.9412945352198e-06,4.98099846268186e-06,0.99998144834205,0.99999013089286,0.999994165462245,0.999997293577194,0.999999134477695,6.58339557747182,1.84040569505909,1.24816361705721,0.0524018436632816,0.258388394971621,0.791657442204336,1.06976621701327,1.2329017472846,1.39561230165128,1.8221894896327,24.313801920035,1.14302788246185,-3.81738373357284,0.115948473497003,0.548720383108528,-5.05360736312673,-4.12339908570167,-3.77674332127739,-3.43992261091851,-2.85728693742013,22.3960854275411,1.15230074102119,36.286978470762,0.881734916046052,4.05355452668781,29.1144608712791,33.5448972200714,35.9816179809893,38.5764627165311,45.3750899685955,21.1346938385061,1.16068036573068,TRUE,"",""
"9",2022-08-04,0.813869411601082,0.033522926353856,0.204581665027601,0.453292557369443,0.664001545594555,0.795267421464055,0.958391022857219,1.21574111900311,37.2434214721131,1.12888486401972,-2.41788569176282,0.0699563554187786,0.396664827471548,-3.18632384659904,-2.69400155759949,-2.39087567598375,-2.11271756149506,-1.72819641226383,32.1508926172667,1.14616067932709,0.999991797025802,2.35303668562592e-06,6.04485716245878e-06,0.999976907539224,0.999988144363557,0.999992950497116,0.999996673225188,0.999998999062939,6.59955556578201,1.80020699434646,0.813869411600964,0.0335229263538512,0.204581665027572,0.453292557369378,0.664001545594459,0.79526742146394,0.95839102285708,1.21574111900293,37.2434214721131,1.12888486401972,-2.41788569176282,0.0699563554187785,0.396664827471548,-3.18632384659904,-2.69400155759948,-2.39087567598375,-2.11271756149505,-1.72819641226383,32.1508926172667,1.14616067932709,27.1904680049523,0.548928188938869,2.95620196838107,22.1613027324177,24.9365666677529,27.0024119838279,29.2755498959457,32.9888592658872,29.002613601766,1.15972513256296,TRUE,"",""
"10",2022-08-05,2.05597035256546,0.0904597541662126,0.372837218556098,1.45650929241235,1.79157675109337,2.00274071404137,2.26172969981504,2.89954830065282,16.9874312626956,1.26720053412215,-3.93349567092852,0.149351707054393,0.608353887107754,-5.27236365961631,-4.26330892322974,-3.85113017826846,-3.50350925134133,-2.94914875844538,16.5917499130455,1.27402467631392,0.99999430890607,1.61054691476077e-06,4.20286984316028e-06,0.999984154427321,0.999991794659313,0.999995144232752,0.999997706642213,0.999999265351908,6.80996878218301,1.80876807434411,2.05597035256516,0.0904597541661996,0.372837218556044,1.45650929241214,1.79157675109311,2.00274071404108,2.26172969981471,2.8995483006524,16.9874312626955,1.26720053412215,-3.93349567092852,0.149351707054393,0.608353887107754,-5.27236365961631,-4.26330892322974,-3.85113017826846,-3.50350925134133,-2.94914875844538,16.5917499130455,1.27402467631392,36.7814182433004,1.13298927314269,4.59473847883787,29.4462085836577,33.4981654735103,36.0982947816044,39.2217134218412,47.2604380115227,16.4463678117116,1.28218998468406,TRUE,"",""
