"","date","solar.time","err_obs_iid_mean","err_obs_iid_se_mean","err_obs_iid_sd","err_obs_iid_2.5pct","err_obs_iid_25pct","err_obs_iid_50pct","err_obs_iid_75pct","err_obs_iid_97.5pct","err_obs_iid_n_eff","err_obs_iid_Rhat","err_proc_iid_mean","err_proc_iid_se_mean","err_proc_iid_sd","err_proc_iid_2.5pct","err_proc_iid_25pct","err_proc_iid_50pct","err_proc_iid_75pct","err_proc_iid_97.5pct","err_proc_iid_n_eff","err_proc_iid_Rhat"
"1",2022-07-28,2022-07-28 04:11:42,-1.12194826153691e-05,1.3506870365222e-05,0.00125974633920283,-0.0025591176967398,-0.000809720411911741,-2.73292143511128e-05,0.000786020399911269,0.00257506017806595,8698.74793966365,0.999219980410124,0.151148989138922,0.00314436738801845,0.216596266083856,-0.278530396033936,0.00606552244091811,0.151208108536662,0.299833937216854,0.569346069828777,4744.99068744736,0.99968867603937
"2",2022-07-28,2022-07-28 04:26:42,2.7313662411792e-05,1.551955661405e-05,0.00128770581416486,-0.00257516879225896,-0.000810185454791945,1.33492986211792e-05,0.000858886915573454,0.0026035005162258,6884.53629955162,0.999570145360978,-0.396248709694646,0.00333109365744425,0.213730779344389,-0.815003351653236,-0.539711626417666,-0.394630344840953,-0.249580679036122,0.023248897984987,4116.80647229602,1.00031759405291
"3",2022-07-28,2022-07-28 04:41:42,-8.41804022475356e-06,1.28358694351142e-05,0.00123316615699906,-0.00244257957026712,-0.000800050677755237,-4.89554936411452e-06,0.000777142313445722,0.0024943276361673,9229.80685922787,0.99931028226108,-0.80780221578115,0.00358944757838667,0.207175456135902,-1.20692131440918,-0.947414999268529,-0.805279432747054,-0.666989347961007,-0.401554578965667,3331.358545195,0.999574191383106
"4",2022-07-28,2022-07-28 04:56:42,4.60782235314965e-05,1.38088881943554e-05,0.0011952127108845,-0.00229023076439638,-0.000755367679407648,5.55537567814568e-05,0.000841904081876788,0.00240712478601508,7491.57237770022,0.999515942008965,-1.99162197961833,0.00398675278853322,0.202207803685385,-2.39493097843941,-2.12827341880334,-1.99301628958579,-1.85464826597378,-1.58565721459314,2572.51082400019,1.00098756105801
"5",2022-07-28,2022-07-28 05:11:42,-9.02185303798664e-05,1.32627156018062e-05,0.00123352305977024,-0.00255764045453848,-0.000874496904304412,-8.47362545401964e-05,0.00067719259809218,0.00245862221193605,8650.26936710297,0.999528718115138,-0.8269876218481,0.00523203719455832,0.199217779325206,-1.21119085045437,-0.96107749368358,-0.829405473161843,-0.687572999120542,-0.445172009722895,1449.8215273514,1.00272425247426
"6",2022-07-28,2022-07-28 05:26:42,8.31698950226123e-06,1.49990148004085e-05,0.00123247601411989,-0.00246329331874136,-0.000798002164918099,1.28177480265279e-05,0.000803578966813934,0.00241424555382301,6751.9852463131,1.00023266508767,-1.2251633840663,0.00395555119105664,0.18658419122635,-1.59688363439232,-1.35128837661929,-1.22727825346687,-1.09645944500105,-0.860527552363823,2225.02897089679,1.0009384082853
"7",2022-07-28,2022-07-28 05:41:42,-8.01251593595458e-05,1.40841731923248e-05,0.00123510908839275,-0.00251140806412935,-0.000902233564200383,-5.92591762220707e-05,0.000728990381504868,0.00231473901445369,7690.3821452619,0.999416986119926,-0.669061169831329,0.00312899290925873,0.180429955951304,-1.01156394992869,-0.794666284190964,-0.670430171765312,-0.548447944505606,-0.303843694120695,3325.12616417061,1.00035090021139
"8",2022-07-28,2022-07-28 05:56:42,3.25021383706683e-05,1.41445618167191e-05,0.00124079868933878,-0.00240919657469072,-0.000788495009635071,3.60980195139859e-05,0.000859448272183538,0.00241979010665898,7695.26634565463,0.999679048490607,-1.82511797521574,0.00288112868514572,0.177150794117265,-2.1849044749038,-1.94269918113158,-1.8260473992992,-1.7044568131528,-1.4771662708875,3780.60142917964,1.00031985081886
"9",2022-07-28,2022-07-28 06:11:42,-7.27002594955031e-05,1.53827949870173e-05,0.00127483637963202,-0.00265058908945188,-0.00087776140669904,-8.61168572345861e-05,0.000723024159788199,0.00246516825622245,6868.1281911381,0.999361707640017,-0.711363645670961,0.00297849912151174,0.175462597687098,-1.04882443646592,-0.832163840922124,-0.713380577186397,-0.59236609699568,-0.365840667175672,3470.35702575597,0.999438620575949
"10",2022-07-28,2022-07-28 06:26:42,-2.30352875003224e-05,1.46145621516708e-05,0.00125835084296615,-0.00255477210623769,-0.000833001659767518,-1.28863011443769e-05,0.000764611293853967,0.0024844362013742,7413.64646027944,0.999411536107244,-0.812327373438472,0.00243200702715156,0.169596486087963,-1.13898030593037,-0.925814513142714,-0.816036854545168,-0.70117080020843,-0.468487776321058,4862.99752538322,0.999427505675078
