"","date_index","time_index","index","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","K600_daily_sdlog_mean","K600_daily_sdlog_se_mean","K600_daily_sdlog_sd","K600_daily_sdlog_2.5pct","K600_daily_sdlog_25pct","K600_daily_sdlog_50pct","K600_daily_sdlog_75pct","K600_daily_sdlog_97.5pct","K600_daily_sdlog_n_eff","K600_daily_sdlog_Rhat"
"1",NA,NA,1,2.93857099138183,0.00578356963164205,0.048929212167837,2.83666801091224,2.90355730478283,2.94273231031195,2.97206517239366,3.02727549370741,71.5722233851789,1.07816535951552,0.0206575741277138,0.000839913341302562,0.0117153077295948,0.00566097602123487,0.0117750461035946,0.0181103738339574,0.0270479639247127,0.0488547554028524,194.553228576253,1.01215468855823
