err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
6.0472374450626e-4,5.60399219997405e-5,1.6692551970197e-4,3.1182636372936e-4,4.8260380298324e-4,5.88930946057e-4,7.3387086475773e-4,9.3936460120696e-4,8.87259033591929,1.52992064235032,1.3237293888516,0.00125332061161374,0.0174376545590277,1.28873543214346,1.31273507866682,1.32438945468939,1.33490634000214,1.35694225280587,193.576117949985,1.02569047691168,30854.8556243799,315.075208360324,856.837024014723,29421.5704395014,30155.0305762489,30824.3816328617,31410.0518330156,32695.3532800709,7.3955075371526,1.61829344800735
