err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2point5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97point5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2point5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97point5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2point5pct,lp___25pct,lp___50pct,lp___75pct,lp___97point5pct,lp___n_eff,lp___Rhat
0.00166272418078767,1.0915034718916e-4,3.2793349355387e-4,0.00114902982830061,0.00144979873824865,0.00162905590296376,0.00183191381712789,0.00250106901400114,9.02653994662942,1.58988582450344,1.85490168600017,7.8848339418653e-4,0.0255186943382588,1.8050714964916,1.83739168881738,1.85499103605685,1.87222855603213,1.90600669635023,1047.4463731037,1.00420253799925,25796.6164781645,200.127183852019,583.191429436741,24484.7691292023,25437.01546472,25803.0927470045,26153.7701205826,26866.3199242643,8.49200219459829,1.63936411871154
