Date,solar_time,err_obs_iid_mean,err_obs_iid_se_mean,err_obs_iid_sd,err_obs_iid_2point5pct,err_obs_iid_25pct,err_obs_iid_50pct,err_obs_iid_75pct,err_obs_iid_97point5pct,err_obs_iid_n_eff,err_obs_iid_Rhat,err_proc_iid_mean,err_proc_iid_se_mean,err_proc_iid_sd,err_proc_iid_2point5pct,err_proc_iid_25pct,err_proc_iid_50pct,err_proc_iid_75pct,err_proc_iid_97point5pct,err_proc_iid_n_eff,err_proc_iid_Rhat
 2022-07-28, 2022-07-28 04:11:56,-2.87278166955884e-6,8.21824882745061e-6,6.3480699988251e-4,-0.00130828922785358,-3.8988911191983e-4,-3.62395533670679e-6,3.8447864111423e-4,0.00128901331403544,5966.57138658593,0.999598549723722,-0.182022846225444,0.0125073879153577,0.231276295229393,-0.643628589011645,-0.338598189446044,-0.175897367784384,-0.0311062578941457,0.263326746213335,341.923542512843,1.00806570776234
 2022-07-28, 2022-07-28 04:26:56,9.75261342740152e-6,7.42531874231486e-6,6.2373758671776e-4,-0.00123901073991664,-3.6495542863246e-4,7.45025490189732e-6,3.8361985789237e-4,0.00127457457371207,7056.24463499074,0.999545875746668,-1.58632950593721,0.0113282483462404,0.224650986207821,-2.04272530321978,-1.73815073917161,-1.5796734874415,-1.43435035574747,-1.15369147619143,393.270287960981,1.00661448246141
 2022-07-28, 2022-07-28 04:41:56,1.70284842132729e-6,7.08174668390724e-6,6.2715560913155e-4,-0.00125625704032766,-3.8963793880286e-4,5.25057602018819e-6,3.5992974525012e-4,0.00129053917270485,7842.77662862634,0.999413991427036,-2.64306167674183,0.00916249937950705,0.211394348591355,-3.06997619786747,-2.77913000070044,-2.63920935774565,-2.5008497356893,-2.2363922351025,532.302895985508,1.00399333504323
 2022-07-28, 2022-07-28 04:56:56,-2.19671059530535e-5,7.31780828700797e-6,6.3948765453639e-4,-0.00133481513978739,-4.2909447006378e-4,-1.03216361422298e-5,3.8050487115093e-4,0.0012545695819687,7636.63923240943,0.999546237510968,-1.93199521628587,0.00511523765658374,0.18986126126627,-2.32275338839741,-2.05445326939898,-1.93065638145962,-1.80722333745999,-1.57553682861737,1377.65696144916,1.00098758593835
 2022-07-28, 2022-07-28 05:11:56,1.76454253738312e-6,7.55556174220421e-6,6.4204054185349e-4,-0.00127420865745056,-3.9469774042677e-4,-4.99942935316966e-6,3.8210983744768e-4,0.00133324390540275,7220.90094465293,0.999409128825422,-2.61814434198882,0.00274920208440703,0.17709306809121,-2.96812781511839,-2.73948810121303,-2.61623570678198,-2.49856613074347,-2.27547577713548,4149.44292268309,0.999967505058951
 2022-07-28, 2022-07-28 05:26:56,-8.22512938683762e-6,7.36139987469436e-6,6.3944546275031e-4,-0.00123860662983928,-4.0775729430553e-4,-1.02934805621402e-5,3.9452398735218e-4,0.00125164496011005,7545.46834297266,0.999405672775367,-3.38343913001089,0.00251577802960753,0.16773141154848,-3.71742043057103,-3.4986634376082,-3.38601258080086,-3.27054240843011,-3.04740212753337,4445.12689657566,0.999892564342389
 2022-07-28, 2022-07-28 05:41:56,-4.44496130958703e-5,7.10722506434663e-6,5.9863276709088e-4,-0.00125834748855773,-4.1960222596548e-4,-3.29092151787336e-5,3.3120378853279e-4,0.00117439726879689,7094.4843164243,0.999483577203263,-2.08689397539336,0.00271846363129419,0.166125006294221,-2.41192678353682,-2.19967391066642,-2.08774071407657,-1.97371501752631,-1.76114667141453,3734.41833286307,1.00147981993277
 2022-07-28, 2022-07-28 05:56:56,-1.58277566708307e-5,7.29810153580613e-6,6.4116814470043e-4,-0.00132841301265967,-4.1480351897726e-4,-1.80833728382623e-5,3.7177602798621e-4,0.00128892147877271,7718.34294853023,0.999850457666338,-2.08212812320038,0.00681136804111347,0.170930541025629,-2.40675289593592,-2.19993847906104,-2.08156099960499,-1.96804274662553,-1.74152975240169,629.753572524284,1.00759884783683
 2022-07-28, 2022-07-28 06:11:56,-1.68863553407674e-5,7.16136886245456e-6,6.2953622546006e-4,-0.00129881490423545,-3.9969291614827e-4,-1.16532515095358e-5,3.8061973311398e-4,0.00127106299525996,7727.68417357021,0.999257748728193,-1.69272414090357,0.00939009965365878,0.177663962913843,-2.03369389815682,-1.81413351211946,-1.69330347263012,-1.57408898006282,-1.33544555175338,357.979607578766,1.01335323184954
 2022-07-28, 2022-07-28 06:26:56,-1.00124122020491e-5,7.62943902753061e-6,6.2909373112362e-4,-0.00124385580920423,-4.2238046900111e-4,-1.66318234446905e-5,3.8518569584233e-4,0.00127319300106064,6799.00721082638,0.999859000645864,-1.43064177546504,0.0122018998710634,0.192177411682734,-1.80017893119062,-1.5633055350903,-1.43260898235214,-1.30343421436612,-1.04029200420548,248.0560169925,1.01574344827257
