Date,solar_time,err_obs_iid_mean,err_obs_iid_se_mean,err_obs_iid_sd,err_obs_iid_2point5pct,err_obs_iid_25pct,err_obs_iid_50pct,err_obs_iid_75pct,err_obs_iid_97point5pct,err_obs_iid_n_eff,err_obs_iid_Rhat,err_proc_iid_mean,err_proc_iid_se_mean,err_proc_iid_sd,err_proc_iid_2point5pct,err_proc_iid_25pct,err_proc_iid_50pct,err_proc_iid_75pct,err_proc_iid_97point5pct,err_proc_iid_n_eff,err_proc_iid_Rhat
 2022-07-28, 2022-07-28 04:11:47,6.00974243204497e-5,5.95616732334064e-5,0.00448173090431626,-0.00870736478965717,-0.00277416940995767,1.79289876767186e-5,0.00282562450129298,0.00901337283146155,5661.84237056472,1.00051938020492,-0.297407754565936,0.00745814659873337,0.395896458251777,-1.06904817103774,-0.567148192608636,-0.303035827552314,-0.0342287637329924,0.483500167253981,2817.7431433247,1.000877959705
 2022-07-28, 2022-07-28 04:26:47,1.4139255113223e-4,5.59962606832896e-5,0.00449635089860087,-0.00914425543657496,-0.00260124902326186,1.0727898761242e-4,0.00294868818304028,0.00926246103231759,6447.66314314485,0.999623249368223,-1.135149555111,0.00714740382672906,0.398646818084327,-1.9078103053874,-1.39348429137543,-1.1376207440476,-0.872355861295146,-0.344837220793853,3110.85639413125,1.00044798211685
 2022-07-28, 2022-07-28 04:41:47,-1.3921352667279e-4,5.33338109015287e-5,0.00444197715511889,-0.0090714810765498,-0.00283602628923063,-1.495694513931e-4,0.00262322454204611,0.00875263378302549,6936.61207843926,0.999274779191638,-1.2699162942389,0.00852068366200963,0.395309221953923,-2.03264779306111,-1.52837186479889,-1.26924594057356,-1.0092694876133,-0.479578493953263,2152.4100327108,1.0010117937474
 2022-07-28, 2022-07-28 04:56:47,-3.0509127224348e-4,6.26140854989085e-5,0.00443063173240121,-0.00944157709549041,-0.00297531545340268,-2.46046765902e-4,0.00249001779448843,0.00840436735152328,5007.11104840842,0.999537187981527,-0.473599049145061,0.00672913965382001,0.379455721558856,-1.23665200472428,-0.723611344007374,-0.480265050634753,-0.221499312737423,0.273009583000845,3179.82433143486,1.00067239197313
 2022-07-28, 2022-07-28 05:11:47,3.374792110894e-4,5.00125595864535e-5,0.00447843714968578,-0.00871913800734023,-0.0023245008855044,2.7697253684255e-4,0.00298871420140268,0.00959187150274237,8018.53083827501,0.999753963483631,-1.98810607542259,0.00686055212862088,0.375713930866877,-2.71317556014846,-2.23879103462301,-1.99762222806592,-1.74197946647141,-1.21957158192054,2999.13806850117,1.00144592549353
 2022-07-28, 2022-07-28 05:26:47,-6.3877507965584e-4,6.49073765109246e-5,0.00461339116149572,-0.0101345277080142,-0.00343439298689141,-5.7362240448988e-4,0.00223891581140556,0.00872748978296749,5051.87326510062,1.00094188688447,-0.211008912408576,0.00684918745790643,0.374406163728985,-0.980752691241399,-0.449347152923717,-0.210651691088004,0.0369323600265501,0.523871915546123,2988.18770212528,1.00186269905879
 2022-07-28, 2022-07-28 05:41:47,4.7117558889469e-4,6.30209050509932e-5,0.00456664306681796,-0.00865529375618395,-0.00244080313437234,3.9561883166783e-4,0.00328964413316379,0.0102476569895185,5250.79259915396,1.00051051804438,-1.73602932139615,0.00459131405049679,0.359975085970683,-2.44433819164897,-1.97092476334969,-1.73683404398809,-1.49951137047457,-1.01353050920094,6147.10863508346,0.999318027758177
 2022-07-28, 2022-07-28 05:56:47,-7.36708046250589e-5,5.90591214905222e-5,0.00448877887114559,-0.00941606246624489,-0.00290356678171255,-9.82582872177673e-5,0.00264253117596303,0.00912485643297223,5776.73516733742,0.99940650513279,-1.59245889041624,0.0045541961214287,0.352320633772385,-2.27252947527901,-1.8239995374475,-1.59277355411948,-1.36767282424839,-0.879067162805739,5984.84212886782,0.99943258811512
 2022-07-28, 2022-07-28 06:11:47,-2.6844793978687e-4,4.95119633757684e-5,0.00446923927895339,-0.00955421959872682,-0.00302305869507036,-2.9086905686615e-4,0.00245747605568525,0.00871494249469449,8147.92301870185,0.999299546062445,-0.964094776125276,0.00482186456577972,0.361405029508963,-1.67609894139424,-1.19505471626227,-0.96248964875655,-0.740402900128295,-0.229347319899043,5617.69774101157,0.999542558125911
 2022-07-28, 2022-07-28 06:26:47,-8.32406741218827e-5,5.91682992103209e-5,0.00451397747040668,-0.00914675992620588,-0.00274219918773477,-3.58485753064741e-5,0.00250041860375205,0.00937083440604468,5820.23610821977,0.999499634579007,-0.941107053755904,0.00462440105325187,0.350205611135056,-1.64696918417147,-1.16324542399278,-0.944517801210911,-0.717012495415206,-0.247634980720831,5735.02370878688,1.00072216685352
 2022-07-28, 2022-07-28 06:41:47,2.3498933676635e-4,6.18884389910853e-5,0.00453644881307908,-0.00897174762597142,-0.00245349719865473,1.8308781600584e-4,0.00290407092093403,0.00955754288934973,5372.95214515913,0.99979932113099,-1.89108580565318,0.00527653508190086,0.352500497724838,-2.5817945284828,-2.12537695814375,-1.89458540954011,-1.65654595582895,-1.18401771277349,4462.94781987706,0.999424319076444
 2022-07-28, 2022-07-28 06:56:47,-3.0391205611347e-4,5.45210394453517e-5,0.0044496552655081,-0.00933788565374449,-0.0030828006819057,-2.1861623265806e-4,0.00247687474127289,0.00843430022519791,6660.77060558229,0.999780173253183,-1.49642573835275,0.00428170648050759,0.344685837524979,-2.18441638073014,-1.71598421765381,-1.50118212650419,-1.27230015633079,-0.822799413812642,6480.5683351423,1.00043238615606
